"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16346275,9811505,"Uni Sunshine",477166800,,"Hong Kong","Uni-Asia Shpg (HK)","Uni-Asia Shpg (HK)","Uni-Asia Holding","01-Apr-2018","25-Dec-2015","01-Jan-2015",,,,36880,30,10.34," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7681,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,5,47044,"Open Hatch Carrier","East Coast South America (30.9 %)",20,179.99,,,,"Hong Kong","Oshima Shipbuilding"
16346288,9811517,"Uni Horizon",477183100,,"Hong Kong","Uni-Asia Shpg (HK)","Uni-Asia Shpg (HK)","Uni-Asia Holding","01-Jun-2018","25-Dec-2015","01-Jan-2015",,,,36861,30,10.34," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7681,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,5,47044,"Open Hatch Carrier","East Coast South America (37.0 %)",20,179.99,,,,"Hong Kong","Oshima Shipbuilding"
16313819,9783655,"Seamaster",373773000,,"Panama","Interocean Shpg Co","Interocean Shpg Co","Interocean Shpg Co","01-Sep-2018","15-Dec-2015","01-May-2015",,,,36962,30,10.33," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50MC-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 127rpm",7682,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1200",14.5,5,,"Open Hatch Carrier","East Asia (27.6 %)",20,179.99,,,,"Hong Kong","Oshima Shipbuilding"
16313806,9783643,"Sea Fortune",353847000,,"Panama","Interocean Shpg Co","Interocean Shpg Co","Interocean Shpg Co","01-Jan-2018",,"01-May-2015",,,,36982,30,10.33," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50MC-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 127rpm",7682,,,"1 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-1200",14.5,5,,"Open Hatch Carrier","South East Asia (62.0 %)",20,179.99,,,,"Hong Kong","Oshima Shipbuilding"
16406438,9926025,"N/B Oshima Shipbuilding Saikai 11008",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-May-2022",,"01-Jun-2020",,,,36900,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,670mkW total at 108rpm",7709,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","Oshima Shipbuilding"
16406441,9926037,"N/B Oshima Shipbuilding Saikai 11009",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Dec-2022",,"01-Jun-2020",,,,36900,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,670mkW total at 108rpm",7709,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","Oshima Shipbuilding"
16304341,9832482,"Deneb Harmony",636019998,,"Liberia",,"ORIX Maritime Corp","Orix Corporation","01-Sep-2020","28-Oct-2015","27-Mar-2015",,,,36888,30,10.32," 4 x Crane (Centreline)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,47044,"Open Hatch Carrier","Australasia (49.8 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16304291,9832432,"Mars Harmony",636018965,,"Liberia",,"ORIX Maritime Corp","Orix Corporation","01-Jan-2019","28-Oct-2015","27-Mar-2015",,,,36898,30,10.32," 4 x Crane (Centreline)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,47044,"Open Hatch Carrier","East Coast North America (18.5 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16304309,9832444,"Venus Harmony",636018966,,"Liberia",,"ORIX Maritime Corp","Orix Corporation","01-Jan-2019","28-Oct-2015","27-Mar-2015",,,,36898,30,10.32," 4 x Crane (Centreline)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,47044,"Open Hatch Carrier","East Coast South America (36.7 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16304312,9832456,"Berge Taranaki",636019211,,"Liberia","Berge Bulk","ORIX Maritime Corp","Orix Corporation","01-Apr-2019","28-Oct-2015","27-Mar-2015",,,,36896,30,10.32," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,47044,"Open Hatch Carrier","East Asia (27.8 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16346325,9832494,"Atlantic Buenavista",351298000,,"Panama","Nitta Kisen KK","Nitta Kisen KK","Nitta Kisen KK","01-Feb-2019","26-Dec-2015","01-Nov-2015",,,,37025,30,10.34," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P1200 at 1200cu.m/hr",,5,47160,"Bulk Carrier","East Asia (48.9 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16346312,9815977,"Atlantic Star",538008004,,"Marshall Is.",,"Sugahara Kisen","Sugahara Kisen","01-Aug-2018","26-Dec-2015","01-Oct-2015",,,,37065,30,10.34," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 7,510mkW total at 99rpm",10210,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - PANASIA Glo-En™ P1200 at 1200cu.m/hr",,5,47160,"Open Hatch Carrier","East Asia (36.7 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16304325,9832468,"Spica Harmony",636019580,,"Liberia",,"ORIX Maritime Corp","Orix Corporation","01-Nov-2019","28-Oct-2015","27-Mar-2015",,,,36908,30,10.32," 4 x Crane (Centreline)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,47044,"Open Hatch Carrier","Australasia (29.6 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16304338,9832470,"Earth Harmony",636019808,,"Liberia",,"ORIX Maritime Corp","Orix Corporation","01-Mar-2020","28-Oct-2015","27-Mar-2015",,,,36908,30,10.32," 4 x Crane (Centreline)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,47044,"Open Hatch Carrier","East Coast South America (35.1 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16370533,9838436,"Unison Jasper",355817000,,"Panama","Unison Marine Corp","Unison Marine Corp","Unison Marine Corp","01-Jun-2019","28-Dec-2015","01-Jan-2018",,,,37296,30,10.34," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.5 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 6,290mkW total at 112rpm",8552,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,5,47051,"Bulk Carrier","Mediterranean / Black Sea (26.8 %)",20,179.99,,,,"Taiwan","Oshima Shipbuilding"
16246603,9673850,"Nunavik",538005278,,"Marshall Is.","Fednav","Fednav","Fednav","01-Jan-2014","19-Jul-2013","31-Jul-2012",,,,31754,26.6,11.75," 1 x Crane (Midships) SWL 50 tons, 2 x Crane (Midships) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S70ME-C8.2 - 2-stroke 7-cyl. 700mm x2800mm bore/stroke 22,890mkW total at 91rpm",31122,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Optimarin Optimarin - 2019 installation year",,5,30221,"Bulk Carrier","United Kingdom/Continent (63.6 %)",20,188.8,13,13,,"Canada","JMU Tsu Shipyard"
16354791,9854698,"Arvik I",316044196,,"Canada","Fednav","Fednav","Fednav","01-Mar-2021","09-Dec-2019","29-Mar-2018",,,,30323,26.6,11.71," 1 x Crane SWL 50 tons, 2 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S70ME-C8.5 - 2-stroke 7-cyl. 700mm x2800mm bore/stroke 22,890mkW total at 91rpm",31101,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - JFE Engineering BallastAce® 1500x1-G at 1500cu.m/hr, 1 x EGR Exhaust Gas Recirculation - NOx",,5,,"Bulk Carrier","East Coast North America (53.9 %)",20,188,,,,"Canada","JMU Isogo Works"
16233982,9665279,"CSL Welland",316026695,,"Canada",,"CSL Group","CSL Group","01-Nov-2014","04-Oct-2013","11-Jun-2012",,,,36417,23.76,9," 1 x Boom Transporter (Aft Centre) SWL 5,000 tons",28,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B9.3 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - 2021 installation year, 1 x Sewage Treatment Plant - RWO",14,5,41800,"Bulk Carrier","East Coast North America (100.0 %)",20,225.6,,,,"Canada","Zhejiang Yangfan"
16233995,9665281,"CSL St-Laurent",316026694,,"Canada","CSL Group","CSL Group","CSL Group","01-Dec-2014","04-Oct-2013","11-Jun-2012",,,,36364,23.76,9," 1 x Boom Transporter (Aft Centre) SWL 5,000 tons",28,"$m","VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B9.3 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - 2021 installation year, 1 x Sewage Treatment Plant - RWO",14,5,41800,"Bulk Carrier","East Coast North America (100.0 %)",20,225.6,,,,"Canada","Zhejiang Yangfan"
16431364,,"N/B Shanhaiguan SB",,,"Unknown",,"Polish Steamship Co","Polish Steamship Co","01-Jan-2024",,"22-Jan-2022",,,,37000,23.7,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System, 3 x Selective Catalytic Reduction - NOx Y-SCR",,,,"Bulk Carrier",,20,199.99,,,,"Poland","Shanhaiguan SB"
16431377,,"N/B Shanhaiguan SB",,,"Unknown",,"Polish Steamship Co","Polish Steamship Co","01-Jan-2024",,"22-Jan-2022",,,,37000,23.7,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System, 3 x Selective Catalytic Reduction - NOx Y-SCR",,,,"Bulk Carrier",,20,199.99,,,,"Poland","Shanhaiguan SB"
16431380,,"N/B Shanhaiguan SB",,,"Unknown",,"Polish Steamship Co","Polish Steamship Co","01-Jan-2024",,"22-Jan-2022",,,,37000,23.7,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System, 3 x Selective Catalytic Reduction - NOx Y-SCR",,,,"Bulk Carrier",,20,199.99,,,,"Poland","Shanhaiguan SB"
16431393,,"N/B Shanhaiguan SB",,,"Unknown",,"Polish Steamship Co","Polish Steamship Co","01-Jan-2024",,"22-Jan-2022",,,,37000,23.7,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System, 3 x Selective Catalytic Reduction - NOx Y-SCR",,,,"Bulk Carrier",,20,199.99,,,,"Poland","Shanhaiguan SB"
16378063,9864992,"Ocean Tact",353720000,,"Panama","Hakuyo Kisen KK","Hakuyo Kisen KK","Hakuyo Kisen KK","01-Oct-2019","24-Nov-2015","01-Dec-2017",,,,36196,30.4,10.12," 4 x Crane SWL 30 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 5S50ME-B9.3 - 2-stroke 5-cyl. 500mm x2214mm bore/stroke 6,120mkW total at 99rpm",8321,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Feen Marine Inc. Open, 1 x BWTS - Ballast Water Treatment System",,5,44721,"Bulk Carrier","West Coast North America (53.0 %)",20,179.8,14.2,13.7,,"Japan","Shikoku Dock."
16377240,9864980,"Serene Ocean",371163000,,"Panama","Tsurumi Kisen","Tsurumi Kisen","Tsurumi Kisen","01-May-2019","24-Nov-2015","01-May-2017",,,,36200,30.4,10.12," 4 x Crane SWL 40 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 5S50ME-B9.3 - 2-stroke 5-cyl. 500mm x2214mm bore/stroke 6,120mkW total at 99rpm",8320,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Feen Marine Inc. Open - 2020 installation year, 1 x BWTS - Ballast Water Treatment System",,5,44725,"Bulk Carrier","East Coast North America (26.2 %)",20,179.8,,,,"Japan","Shikoku Dock."
16253193,9687150,"Unison Medal",477585800,,"Hong Kong","Unison Marine Corp","Unison Marine Corp","Unison Marine Corp","01-Jan-2015","30-Jun-2014","01-Jan-2011",,,,37431,30,10.33," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","East Coast South America (41.0 %)",20,179.99,,,,"Taiwan","Oshima Shipbuilding"
16235607,9668556,"Wellpark",232025405,"Ultra Villarrica","United Kingdom","Denholm Shipping","Denholm Shipping","Denholm Group","01-Jun-2014","20-Jan-2014","05-Jul-2012",,,,37429,30,10.33," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 4,530mkW total at 100rpm",6159,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","East Asia (27.0 %)",20,179.99,,,,"United Kingdom","Oshima Shipbuilding"
16235610,9668934,"Ultra Tolhuaca",725003837,,"Chile","Ultrabulk Shipping","Ultrabulk Shipping","Ultranav Naviera","01-Jul-2015","11-Mar-2015","05-Jul-2012",,,,37429,30,10.33," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","West Coast South America (86.0 %)",20,179.99,14.2,14,,"Chile","Oshima Shipbuilding"
16245419,9727089,"Ken Un",357194000,"Ultra Lascar","Panama",,"Inui Global Logistic","Inui Global Logistic","01-Nov-2015","12-Jun-2015","01-Nov-2012",,,,37429,30,10.33," 4 x Crane (Centreline) SWL 30 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x Exhaust Scrubber - SOx - Fuji Electric - 2020 installation year",,5,46834,"Open Hatch Carrier","South East Asia (29.1 %)",20,179.99,,,,"Japan","Oshima Shipbuilding"
16267187,9708928,"ES Vanquish",371956000,"Sharpnes","Panama","Glory Ships","Glory Ships","Erasmus Corp","01-Jun-2015","06-Jan-2015","08-Nov-2013",,,,35510,30,9.93," 4 x Crane (Centreline) SWL 30 tons, 1 x Gantry, Engine Room SWL 2.50 tons, 1 x Crane, Provision SWL 2.50 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B8.3 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 6,780mkW total at 108rpm",9218,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - S&SYS(Samsung HI) PuriMar",,5,45626.4,"Bulk Carrier","East Coast South America (50.9 %)",20,176.99,14,14,,"Netherlands","Tsuneishi Cebu"
16267190,9708930,"ES Care",374277000,"Swiftnes","Panama","Glory Ships","Glory Ships","Erasmus Corp","01-Aug-2015","09-Mar-2015","01-Jul-2013",,,,35510,30,9.9," 4 x Crane (Centreline) SWL 30 tons, 1 x Gantry, Engine Room SWL 2.50 tons, 1 x Crane, Provision SWL 2.50 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B8.3 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 6,780mkW total at 108rpm",9218,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - S&SYS(Samsung HI) PuriMar",14,5,45626.4,"Bulk Carrier","Mediterranean / Black Sea (42.1 %)",20,176.99,,,,"Netherlands","Tsuneishi Cebu"
16296024,9744752,"Captain D",538006297,,"Marshall Is.","Sealestial Nav. Co.","Sealestial Nav. Co.","Sealestial Nav. Co.","01-Jan-2016","13-Aug-2015","01-May-2014",,,,35443,30,9.93," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B8.3 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 6,780mkW total at 108rpm",9218,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - S&SYS(Samsung HI) PuriMar",,5,45626.4,"Bulk Carrier","East Coast South America (39.1 %)",20,176.99,,,,"Greece","Tsuneishi Zhoushan"
16296037,9744764,"Tiziana",256624000,,"Malta","Transship Co. Ltd.","Transship Co. Ltd.","Transship Co. Ltd.","01-Mar-2016","17-Oct-2015","08-Jan-2014",,,,35443,30,9.93," 4 x Crane - Mitsubishi HI Mach (Centreline) SWL 30 tons, 24m. max. outreach (grab fitted), 1 x Gantry, Engine Room SWL 2.50 tons, 1 x Crane, Provision SWL 2.50 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B8.3 - 2-stroke 6-cyl. 500mm x2000mm bore/stroke 6,687mkW total at 108rpm",9092,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - S&SYS(Samsung HI) PuriMar",,5,45627,"Bulk Carrier","East Coast South America (34.3 %)",20,176.99,14,14,,"Ukraine","Tsuneishi Zhoushan"
16286896,9736418,"African Bulker",374242000,,"Panama","Nikko Kisen KK","Nikko Kisen KK","Nissen Kaiun","01-Nov-2015","17-May-2015","01-Jan-2014",,,,36228,30.4,10.12," 4 x Crane (Centreline) SWL 30 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 5S50ME-B8.3 - 2-stroke 5-cyl. 500mm x2214mm bore/stroke 6,120mkW total at 99rpm",8321,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx - Feen Marine Inc. Open - 2021 installation year",,5,44725,"Bulk Carrier","East Asia (38.5 %)",20,179.8,14,13.2,,"Japan","Shikoku Dock."
16286904,9736420,"American Bulker",374506000,,"Panama","Lauritzen Bulkers","Eiko Kisen","Eiko Kisen","01-Feb-2016","07-Jul-2015","01-Jan-2014",,,,36228,30.4,10.12," 4 x Crane (Centreline) SWL 30 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 5S50ME-B8.3 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 6,120mkW total at 99rpm",8321,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Feen Marine Inc. Open - 2021 installation year, BWTS - Ballast Water Treatment System",,5,44725,"Bulk Carrier","Australasia (29.5 %)",20,179.8,,,,"Japan","Shikoku Dock."
16293760,9755919,"Asian Bulker",563018600,,"Singapore","Grace Ocean","Grace Ocean","Mitsui & Co","01-Apr-2017","29-Dec-2015","05-Sep-2014",,,,36228,30.4,10.12," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-B8.3 - 2-stroke 5-cyl. 500mm x2214mm bore/stroke 6,120mkW total at 99rpm",8321,"Pending","Eco – Electronic Engine Modern","BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx (Pending) - Feen Marine Inc. Open - 2022 installation year",,5,44725,"Bulk Carrier","South East Asia (26.3 %)",20,179.8,,,,"Japan","Shikoku Dock."
16293773,9755921,"Australian Bulker",563038600,,"Singapore","Lauritzen Bulkers","Grace Ocean","Mitsui & Co","01-Oct-2017","16-Nov-2015","05-Sep-2014",,,,36228,30.4,10.12," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-B8.3 - 2-stroke 5-cyl. 500mm x2214mm bore/stroke 6,120mkW total at 99rpm",8321,"Pending","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx (Pending) - Feen Marine Inc. Open - 2022 installation year",,5,44725,"Bulk Carrier","West Coast South America (36.8 %)",20,179.8,,,,"Japan","Shikoku Dock."
16313822,9782041,"Ocean Happiness",477234900,,"Hong Kong","Ocean Longevity","Ocean Longevity","Ocean Longevity","01-Mar-2017","30-Sep-2015","01-Apr-2015",,,,37572,30,10.32," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7577,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","East Asia (33.8 %)",20,179.99,,,,"Hong Kong","Oshima Shipbuilding"
16212411,9657404,"Golden Magpie",477257700,"Fortune Sun","Hong Kong",,"HMC Shipmngt","Huayang Maritime","01-Jan-2014","21-Dec-2010","01-Dec-2008",,,,34800,28.8,10.27," 4 x Crane (Centreline) SWL 30 tons (grab fitted)",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S42MC7.2 - 2-stroke 6-cyl. 420mm x1764mm bore/stroke 6,480mkW total at 136rpm",8804,,,,14,5,45648.9,"Bulk Carrier","East Asia (67.9 %)",20,179.88,,,,"China P.R.","Huludao Beilong Eng"
16253201,9687136,"Unity North",311001070,"Yuna Orchid","Bahamas","DAO Shipping","DAO Shipping","DAO Shipping","01-Apr-2015","26-Jan-2015","01-Jan-2011",,,,37614,30,10.33," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","West Coast South America (50.9 %)",20,179.99,,,,"United Kingdom","Oshima Shipbuilding"
16253214,9687148,"Unity Star",311001071,"Port Phillip Bay","Bahamas","DAO Shipping","DAO Shipping","DAO Shipping","01-Aug-2015","05-Jun-2015","01-Jan-2011",,,,37614,30,10.28," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","West Coast South America (35.9 %)",20,179.99,14.4,13.7,,"United Kingdom","Oshima Shipbuilding"
16253180,9687198,"Hai Chang",477694900,,"Hong Kong","Ocean Longevity","Ocean Longevity","Ocean Longevity","01-Sep-2014","09-Aug-2013","01-Jan-2011",,,,37595,30,10.33," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 5S50ME-C8.2 - 2-stroke 5-cyl. 500mm x2000mm bore/stroke 5,650mkW total at 108rpm",7682,,"Eco – Electronic Engine","2 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,46834,"Open Hatch Carrier","East Asia (45.2 %)",20,179.99,,,,"Hong Kong","Oshima Shipbuilding"
