"Listing"

"WFR Listing"
"Created 16 February 2022 05:01"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16390386,,"Bulkers",,81361,"Large (21-50)",,,,,,,,"Britannia P&I",,"26-Jan-2021",2,"1 x Propeller Duct - Kawasaki SDS-F™, 1 x Rudder Bulb - Kawasaki RBS-F™","25-Jan-2026",,,19716.32,226,"N",,,,"Fukujin Kisen","Japan","Fukujin Kisen","Japan",,,,,,,,"China P.R.","Japan"
16390399,,"Bulkers",,81361,"Large (21-50)",,,,,,,,"Japan P&I",,"18-Mar-2021",2,"1 x Propeller Duct - Kawasaki SDS-F™, 1 x Rudder Bulb - Kawasaki RBS-F™","17-Mar-2026",,,19716.32,226,"N",,,,"Fukujin Kisen","Japan",,,,,,,,,,"China P.R."
16391659,,"Bulkers",,,"Medium (11-20)",,,"N",,,37091,42386,"Gard P&I",,"22-Jun-2021",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","21-Jun-2026",,,19822.22,226,"N",,,,"Anglo-Eastern Mrtm","Singapore","Kumiai Senpaku","Japan",,,,,,,,"China P.R.","Singapore"
16394784,,"Bulkers",,81476,"Small (6-10) ",,,,,,,,"Standard Club P&I",,"01-Apr-2021",2,"1 x Propeller Duct - Kawasaki SDS-F™, 1 x Rudder Bulb - Kawasaki RBS-F™","31-Mar-2026",,,19716.32,226,"N",,,,"B & S Enterprise","Japan","Daido Kaiun Kaisha","Japan",,,,,,,,"China P.R.","Japan"
16394797,,"Bulkers",,,"Small (6-10) ",,,,,,,,"Gard P&I",,"08-Apr-2021",2,"1 x Propeller Duct - Kawasaki SDS-F™, 1 x Rudder Bulb - Kawasaki RBS-F™","07-Apr-2026",,,19716.32,226,"N",,,,"Apex Ship Management","Singapore","Okouchi Kaiun","Japan",,,,,,,,"China P.R.","Japan"
16394955,,"Bulkers",,81463,"Medium (11-20)",,,,,,,,"Britannia P&I",,"27-May-2021",2,"1 x Propeller Duct - Kawasaki SDS-F™, 1 x Rudder Bulb - Kawasaki RBS-F™","27-May-2026",,,19767.68,226,"N",,,,"Navios Ship Mgmt","Greece","Navios Holdings","Greece",,,,,,,,"China P.R.","Monaco"
16394968,,"Bulkers",,81463,"Medium (11-20)",,,,,,36468,42175,"Britannia P&I",,"09-Jun-2021",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","09-Jun-2026",,,19767.68,226,"N",,,,"Navios Ship Mgmt","Greece","Navios Holdings","Greece",,,,,,,,"China P.R.","Monaco"
16395402,,"Bulkers",,81477,"Medium (11-20)",,,,,,,,"Gard P&I",,"12-Aug-2021",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","11-Aug-2026",,,19716.32,226,"N",,,,"Masumoto Shpg Co","Japan",,,,,,,,,,"China P.R."
16395844,,"Bulkers",,81492,"Small (6-10) ",,,,,,,,"Britannia P&I",,"24-Nov-2021",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","23-Nov-2026",,,17004.04,197,"Y",,,,"Hayama Senpaku KK","Japan","Norden A/S","Denmark",,,,,,,,"China P.R.","Denmark"
16395857,,"Bulkers",,81492,"Large (21-50)",,,,,"OMX Copenhagen",28588,33170,,,"05-Jan-2022",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","05-Jan-2027",,,17004.04,197,"Y",,,,"Toei Japan Ltd.","Japan","Norden A/S","Denmark",,,,,,,,"China P.R.","Denmark"
16395860,,"Bulkers",,81492,"Medium (11-20)",,,,,,28588,33170,,,"06-Jan-2022",1,"1 x Rudder Bulb","06-Jan-2027",,,17004.04,197,"Y",,,,"Equinox Maritime","Greece","Equinox Maritime","Greece",,,,,,,,"China P.R.","Greece"
16395873,,"Bulkers",,81492,"Large (21-50)",,,,,"OMX Copenhagen",28588,33170,,,"05-Jan-2022",1,"1 x Rudder Bulb","05-Jan-2027",,,17004.04,197,"Y",,,,"First Marine Service","Japan","Norden A/S","Denmark",,,,,,,,"China P.R.","Denmark"
16397769,,"Bulkers",,81492,"Large (21-50)",,,,,"OMX Copenhagen",,,,,"29-Jan-2022",1,"1 x Rudder Bulb","26-Jan-2027",,,17004.04,197,"Y",,,,"Norden A/S","Denmark","Norden A/S","Denmark",,,,,,,,"China P.R.","Denmark"
16397785,,"Bulkers",,81492,"Large (21-50)",,,,,"OMX Copenhagen",,,,,,1,"1 x Rudder Bulb",,,,17004.04,197,"Y",,,,"Norden A/S","Denmark",,,,,,,,,,"China P.R."
16398508,,"Bulkers",,81548,"Small (6-10) ",,,,,,,,"Skuld",,"19-Aug-2021",,,"18-Aug-2026",,,16990.81,197,"Y",,,,"Susesea Ship Mngmt","Singapore","Susesea Holdings","Singapore",,,,,,,,"China P.R.","Singapore"
16398511,,"Bulkers",,81548,"Small (6-10) ",,,,,,,,"Skuld",,"16-Sep-2021",,,"15-Sep-2026",,,16990.81,197,"Y",,,,"Susesea Ship Mngmt","Singapore","Susesea Holdings","Singapore",,,,,,,,"China P.R.","Singapore"
16398540,,"Bulkers",,,"Large (21-50)",,,,,,28592,33126,"North of England P&I",,"13-Jul-2021",,,"13-Jul-2026",,,17005.54,197,"Y",,,,"Kyowa Sansho","Japan","Kyowa Kisen","Japan",,,,,,,,"China P.R.","Japan"
16398553,,"Bulkers",,,"Very Small (1-5) ",,,,,,36518,42207,"Britannia P&I",,"20-Jul-2021",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","19-Jul-2026",,,19776.41,226,"N",,,,"New Century O'seas","Philippines","Hinode Kaiun","Japan",,,,,,,,"China P.R.","Japan"
16400465,,"Bulkers",,81585,"Very Small (1-5) ",,,,,,,,,,,,,,,,17482.74,,"Y",,,,,,"Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16400478,,"Bulkers",,81585,"Very Small (1-5) ",,,,,,,,,,,,,,,,17482.74,,"Y",,,,,,"Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16403587,,"Bulkers",,81654,"Large (21-50)",,,,,,,,,,,,,,,,18002.22,,"Y",,,,"Jiangsu Ocean Shpg","China P.R.",,,,,,,,,,"China P.R."
16403590,,"Bulkers",,81654,"Large (21-50)",,,,,,,,,,,,,,,,18002.22,,"Y",,,,"Jiangsu Ocean Shpg","China P.R.",,,,,,,,,,"China P.R."
16404171,,"Bulkers",,81666,"Very Small (1-5) ",,,,,,,,,,,,,,,,19254.60,,"N",,,,,,"Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16404184,,"Bulkers",,81666,"Very Small (1-5) ",,,,,,,,,,,,,,,,19254.60,,"N",,,,,,"Beibu Gulf Intl Port","China P.R.",,,,,,,,"China P.R.","Hong Kong"
16407835,,"Bulkers",,81748,"Medium (11-20)",,,,,,,,,,"12-Jan-2022",,,"11-Jan-2027",20.5,,17029.27,197,"Y",,,,"Niovis Shipping","Greece","Niovis Shipping","Greece",,,20.5,19,,,,"China P.R.","Greece"
16407848,,"Bulkers",,81748,"Medium (11-20)",,,,,,,,,,,,,,,,17029.27,197,"Y",,,,"Niovis Shipping","Greece",,,,,,,,,,"China P.R."
16408461,,"Bulkers",,,"Small (6-10) ",,,,,,,,"Standard Club P&I",,"12-Nov-2021",2,"1 x Propeller Duct - Kawasaki SDS-F™, 1 x Rudder Bulb - Kawasaki RBS-F™","11-Nov-2026",,,19725.07,226,"N",,,,"B & S Enterprise","Japan",,,,,,,,,,"China P.R."
16408474,,"Bulkers",,,"Very Small (1-5) ",,,,,,28588,33090,"Standard Club P&I",,"04-Jan-2022",2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™","04-Jan-2027",,,17004.04,197,"Y",,,,"Dojima Marine Co Ltd","Japan","Tachibana Kaiun","Japan",,,,,,,,"China P.R.","Japan"
16408487,,"Bulkers",,,"Medium (11-20)",,,,,,,,,,,,,,,,17587.36,,"Y",,,,,,,,,,,,,,,"China P.R."
16408753,,"Bulkers",,81769,"Very Large (51-100)",,,,,,,,,,,,,,,,19254.60,,"N",,,,"Thenamaris","Greece",,,,,,,,,,"China P.R."
16408766,,"Bulkers",,81769,"Very Large (51-100)",,,,,,,,,,,,,,,,19254.60,,"N",,,,"Thenamaris","Greece",,,,,,,,,,"China P.R."
16411461,,"Bulkers",,,,,,,,,,,,,,,,,,,18002.22,,"Y",,,,,,,,,,,,,,,"China P.R."
16412268,,"Bulkers",,,"Large (21-50)",,,,,,,,,,,,,,,,19111.02,,"N",,,,"Misuga Kaiun Co Ltd","Japan",,,,,,,,,,"China P.R."
16421428,,"Bulkers",,,,,,,,,,,,,,,,,,,17587.36,,"Y",,,,,,,,,,,,,,,"China P.R."
16421431,,"Bulkers",,82047,,,,,,,,,,,,,,,,,19254.60,,"N",,,,,,,,,,,,,,,"China P.R."
16421457,,"Bulkers",,82047,,,,,,,,,,,,,,,,,19254.60,,"N",,,,,,,,,,,,,,,"China P.R."
16427325,,"Bulkers",,,,,,,,,,,,,,2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™",,,,17587.36,,"Y",,,,,,,,,,,,,,,"China P.R."
16427338,,"Bulkers",,82185,,,,,,,,,,,,2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™",,,,17517.56,,"Y",,,,,,,,,,,,,,,"China P.R."
16427341,,"Bulkers",,82185,,,,,,,,,,,,2,"1 x Rudder Bulb - Kawasaki RBS-F™, 1 x Propeller Duct - Kawasaki SDS-F™",,,,17517.56,,"Y",,,,,,,,,,,,,,,"China P.R."
16429316,,"Bulkers",,82222,"Very Small (1-5) ",,,,,,,,,,,,,,,,18002.22,,"Y",,,,,,,,,,,,,,,"China P.R."
16429329,,"Bulkers",,82222,"Very Small (1-5) ",,,,,,,,,,,,,,,,18002.22,,"Y",,,,,,,,,,,,,,,"China P.R."
16406812,,"Bulkers",,80928,"Very Small (1-5) ",,,,,,,,,,"01-Jul-2020",,,"30-Jun-2025",,,7092.90,128,"N",,,,,,,,,,,,,,,"China P.R."
16406825,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"04-Dec-2020",,,"03-Dec-2025",,,7092.90,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Anhui Conch Cement","China P.R.",,,,,,,,"China P.R.","China P.R."
16406838,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"11-Nov-2020",,,"10-Nov-2025",,,7092.90,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Anhui Conch Cement","China P.R.",,,,,,,,"China P.R.","China P.R."
16399789,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"09-Sep-2020",,,"08-Sep-2025",,,7092.90,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Zhuhai Jiehongda","China P.R.",,,,,,,,"China P.R.","China P.R."
16368130,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"14-Dec-2019",,,"15-Dec-2024",,,7092.90,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Anhui Conch Cement","China P.R.",,,,,,,,"China P.R.","China P.R."
16368143,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"16-Jan-2020",,,"15-Jan-2025",,,7057.63,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Anhui Conch Cement","China P.R.",,,,,,,,"China P.R.","China P.R."
16368156,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"27-Apr-2020",,,"26-Apr-2025",,,7092.90,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Anhui Conch Cement","China P.R.",,,,,,,,"China P.R.","China P.R."
16368169,,"Bulkers",,80928,"Large (21-50)",,,,,,,,,,"28-Jun-2020",,,"27-Jun-2025",,,7092.90,128,"N",,,,"Shanghai Haiyi Shpg","China P.R.","Anhui Conch Cement","China P.R.",,,,,,,,"China P.R.","China P.R."
16279319,,"Bulkers",45800,78680,"Medium (11-20)",,,,,,,,"UK P&I Club",,"06-Feb-2021",2,"1 x Propeller Duct - Becker Becker Mewis Duct®, 1 x Exhaust Gas Economiser - Aalborg Mission™ XS","02-Feb-2026",21.4,,13688.67,176.75,"Y","N",,,"Norbulk Shpg. UK Ltd","United Kingdom","Alliance Maritime","Netherlands",14,13,21.4,21.4,16.9,16.9,,"China P.R.","Netherlands"
16279322,,"Bulkers",45800,78680,"Medium (11-20)",,,,,,,,"UK P&I Club",,"05-Jul-2021",2,"1 x Propeller Duct - Becker Becker Mewis Duct®, 1 x Exhaust Gas Economiser - Aalborg Mission™ XS","21-Jun-2026",21.4,,13751.07,176.75,"Y","N",,,"Norbulk Shpg. UK Ltd","United Kingdom",,,14,13,21.4,21.4,16.9,16.9,,"China P.R."
16279335,,"Bulkers",45800,78680,"Very Small (1-5) ",,,,,,,,"West of England P&I",,"03-Dec-2021",2,"1 x Propeller Duct - Becker Becker Mewis Duct®, 1 x Exhaust Gas Economiser - Aalborg Mission™ XS","08-Jan-2027",21.4,,13688.32,176.75,"Y","N",,,"Total Shipmgmt","Greece","Total Shipmgmt","Greece",14,13,21.4,21.4,16.9,16.9,,"China P.R.","Greece"
16279348,,"Bulkers",45800,78680,"Very Small (1-5) ",,,,,,,,"West of England P&I",,"30-Apr-2017",2,"1 x Propeller Duct - Becker Becker Mewis Duct®, 1 x Exhaust Gas Economiser - Aalborg Mission™ XS","26-Apr-2022",21.4,,13688.32,176.75,"Y","N",,,"Total Shipmgmt","Greece","Total Shipmgmt","Greece",14,13,21.4,21.4,16.9,16.9,,"China P.R.","Greece"
16209695,,"Bulkers",68200,77446,"Medium (11-20)",,"N",,,,,,"Skuld",,"13-Jan-2019",,,"06-Jan-2024",,,16558.78,185,"Y","N",,,"Seateam Management","Singapore","Oldendorff Carriers","Germany",,,,,,,,"China P.R.","Germany"
16256323,,"Bulkers",45800,78680,"Very Small (1-5) ",,,,,,,,"Gard P&I",,"07-Sep-2020",2,"1 x Propeller Duct - Becker Becker Mewis Duct®, 1 x Exhaust Gas Economiser - Aalborg Mission™ XS","19-May-2025",21.4,,13688.67,176.75,"Y","N",,,"Navios Ship Mgmt","Greece","Cargill","Singapore",14,13,21.4,21.4,16.9,16.9,,"China P.R.","Singapore"
16256336,,"Bulkers",45800,78680,"Very Small (1-5) ",,,,,,,,"Gard P&I",,"30-Oct-2020",2,"1 x Propeller Duct - Becker Becker Mewis Duct®, 1 x Exhaust Gas Economiser - Aalborg Mission™ XS","01-Sep-2025",21.4,,13688.32,176.75,"Y","N",,,"Navios Ship Mgmt","Greece","Cargill","Singapore",14,13,21.4,21.4,16.9,16.9,,"China P.R.","Singapore"
16256949,,"Bulkers",,,"Small (6-10) ",,"Y",,,,,,,,"23-Oct-2019",,,"22-Oct-2024",,,17736.96,194.5,"N","N",,,"Zhonghui Shpg","China P.R.",,,,,,,,,,"China P.R."
16258769,,"Bulkers",73680,91498,"Large (21-50)",,"N",,,"NYSE",,,"Skuld",47.4,"03-Jan-2022",,,"25-Jul-2026",24,,17552.04,194.5,"Y","N",,,"GS Shpmngt","India","Genco Shpg & Trading","United States",12,12,24,26,16,19,"Y","China P.R.","United States"
16258772,,"Bulkers",73680,91498,,,"N",,,,,,"Gard P&I",47.4,"29-Jul-2019",,,"28-Jul-2024",21.8,,17547.33,194.5,"Y","N",,,"Fleet Management","Hong Kong",,,12.5,12,25.8,25.8,18.8,21.8,"Y","China P.R."
16259182,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Gard P&I",,"11-Dec-2017",,,"11-Dec-2022",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16259195,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Gard P&I",,"07-Sep-2018",,,"07-Sep-2023",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16259203,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Gard P&I",,"30-Jul-2019",,,"30-Jul-2024",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16259216,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Gard P&I",,"22-Oct-2019",,,"22-Oct-2024",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16260841,,"Bulkers",73680,91498,"Medium (11-20)",,"N",,,,,,"Skuld",47.4,"20-Jan-2019",,,"19-Jan-2024",29,,17552.04,194.5,"Y","N",,,"Pasifik Gemi Isletm","Turkey","Kiran Holding","Turkey",,,29,26,,,"Y","China P.R.","Turkey"
16260854,,"Bulkers",73680,91498,"Medium (11-20)",,"N",,,,,,"Skuld",47.4,"20-Sep-2019",,,"16-Jul-2024",,,17552.04,194.5,"Y","N",,,"Pasifik Gemi Isletm","Turkey",,,,,,,,,"Y","China P.R."
16260867,,"Bulkers",73680,91498,"Medium (11-20)",,"N",,,,,,"Skuld",47.4,"27-Jun-2019",,,"26-Jun-2024",,,17552.04,194.5,"Y","N",,,"Pasifik Gemi Isletm","Turkey","Kiran Holding","Turkey",,,,,,,"Y","China P.R.","Turkey"
16260870,,"Bulkers",73680,91498,"Medium (11-20)",,"N",,,,,,"Skuld",47.4,"05-Sep-2019",,,"04-Sep-2024",,,17552.04,194.5,"Y","N",,,"Pasifik Gemi Isletm","Turkey","Kiran Holding","Turkey",,,,,,,"Y","China P.R.","Turkey"
16264236,,"Bulkers",73680,91498,"Medium (11-20)",,"N",,,,,,"Skuld",47.4,"23-Jul-2020",,,"19-Apr-2025",,,17552.04,194.5,"Y","N",,,"Pasifik Gemi Isletm","Turkey","Kiran Holding","Turkey",,,,,,,"Y","China P.R.","Turkey"
16264249,,"Bulkers",73680,91498,"Medium (11-20)",,"N","Y",,,,,"Skuld",47.4,"02-Jul-2020",,,"01-Jul-2025",,,17552.04,194.5,"Y","N",,,"Pasifik Gemi Isletm","Turkey","Kiran Holding","Turkey",,,,,,,"Y","China P.R.","Turkey"
16251773,,"Bulkers",48918,78564,"Medium (11-20)",,,,,,,,"UK P&I Club",,"17-May-2020",,,"20-Apr-2025",,1568,13832.84,176.5,"Y","N",,,"Abacus Shpmngmnt","Hong Kong","Louis Dreyfus (LDA)","France",,,,,,,,"China P.R.","France"
16251786,,"Bulkers",48918,78564,"Medium (11-20)",,,,,,,,"UK P&I Club",,"17-Aug-2020",,,"22-Jun-2025",,1568,13832.84,176.5,"Y","N",,,"Abacus Shpmngmnt","Hong Kong",,,,,,,,,,"China P.R."
16243578,,"Bulkers",46550,78393,"Large (21-50)",,,,,,,,"North of England P&I",,"23-May-2019",1,"1 x Propeller Duct - Becker Becker Mewis Duct®","14-May-2024",,,13427.43,175,"Y","N",,,"Navarone SA","Greece","Canadian Forest Nav.","Canada",,,,,,,,"China P.R.","Canada"
16243581,,"Bulkers",46550,78393,"Large (21-50)",,,,,,,,"North of England P&I",,"30-Jun-2019",1,"1 x Propeller Duct - Becker Becker Mewis Duct®","04-May-2024",,,13427.43,175,"Y","N",,,"Navarone SA","Greece","Canadian Forest Nav.","Canada",,,,,,,,"China P.R.","Canada"
16243594,,"Bulkers",46550,78393,"Large (21-50)",,,,,,,,"North of England P&I",,"23-May-2019",1,"1 x Propeller Duct - Becker Becker Mewis Duct®","02-Jun-2024",,,13427.43,175,"Y","N",,,"Navarone SA","Greece","Canadian Forest Nav.","Canada",,,,,,,,"China P.R.","Canada"
16243602,,"Bulkers",46550,78393,"Large (21-50)",,,,,,,,"North of England P&I",,"07-Sep-2019",1,"1 x Propeller Duct - Becker Becker Mewis Duct®","16-Jun-2024",25,,13427.43,175,"Y","N",,,"Navarone SA","Greece","Canadian Forest Nav.","Canada",,,,,,,,"China P.R.","Canada"
16243615,,"Bulkers",46550,78393,"Large (21-50)",,,,,,,,"North of England P&I",,"24-Jun-2019",1,"1 x Propeller Duct - Becker Becker Mewis Duct®","24-Aug-2024",26,,13427.43,175,"Y","N",,,"Navarone SA","Greece","Canadian Forest Nav.","Canada",,12,26,24,,19,,"China P.R.","Canada"
16243628,,"Bulkers",46550,,"Large (21-50)",,,,,,,,"North of England P&I",,"05-Aug-2019",1,"1 x Propeller Duct - Becker Becker Mewis Duct®","14-Oct-2024",25,,13427.43,175,"Y","N",,,"Navarone SA","Greece","Canadian Forest Nav.","Canada",,,26,24,,,,"China P.R.","Canada"
16232543,,"Bulkers",50782,78133,"Medium (11-20)",,,,,,,,"The London P&I Club",,"03-May-2019",,,"30-May-2024",22,1568,13442.11,176.65,"Y","Y",,,"Alloceans Shpg. Co.","Greece","Seven Seas Maritime","Greece",13,13,22,19,17,20,"Y","China P.R.","United Kingdom"
16232556,,"Bulkers",50782,78133,"Large (21-50)",,,,,"Italiana",,,"Standard Club P&I",,"13-Apr-2019",,,"30-Jun-2024",22,1568,14071.26,176.65,"Y","N",,,"D'Amico Soc di Nav","Italy","D'Amico Soc di Nav","Italy",13,13,22,19,17,20,"Y","China P.R.","Italy"
16232572,,"Bulkers",50782,78133,"Small (6-10) ",,,,,,,,"Gard P&I",,"10-Jan-2020",,,"05-Jan-2025",22,1568,14071.26,176.65,"Y","N",,,"Vineta Bereederungs","Germany","MACS","Germany",13,13,22,19,17,20,"Y","China P.R.","Germany"
16232585,,"Bulkers",48358,78133,"Small (6-10) ",,,,,,21049,23257,"Standard Club P&I",44.88,"26-Dec-2019",,,"09-Feb-2025",17.5,1568,14071.26,176.65,"Y","N",,,"D'Amico Soc di Nav","Italy","D'Amico Soc di Nav","Italy",13,12,22.5,19.5,17,17.5,"Y","China P.R.","Ireland"
16232598,,"Bulkers",48358,78133,"Small (6-10) ",,,,,,,,"Standard Club P&I",,"13-Jul-2020",,,"15-Jun-2025",22.5,1568,14071.26,176.65,"Y","N",,,"Ishima","Singapore","D'Amico Soc di Nav","Italy",12.5,12.5,22.5,19.5,16.5,19.5,"Y","China P.R.","Ireland"
16232606,,"Bulkers",50782,78133,"Medium (11-20)",,,,,,,,"The London P&I Club",,"22-Sep-2020",,,"18-Aug-2025",22,1568,14071.26,176.65,"Y","N",,,"Alloceans Shpg. Co.","Greece","Seven Seas Maritime","Greece",13,13,22,19,17,20,"Y","China P.R.","United Kingdom"
16232619,,"Bulkers",50782,78133,"Small (6-10) ",,,,,,,,"Standard Club P&I",,"26-Sep-2020",,,"15-Oct-2025",22,1568,14071.26,176.65,"Y","N",,,"D'Amico Soc di Nav","Italy",,,13,13,22,19,17,20,"Y","China P.R."
16232622,,"Bulkers",50782,78133,"Small (6-10) ",,,,,,,,"Standard Club P&I",,"04-Jul-2021",,,"28-Apr-2026",22,1568,14071.26,176.65,"Y","N",,,"D'Amico Soc di Nav","Italy","D'Amico Soc di Nav","Italy",13,13,22,19,17,20,"Y","China P.R.","Ireland"
16233982,,"Bulkers",,78165,"Large (21-50)",,,,,,,,"Standard Club P&I",,"27-Mar-2021",,,"27-Mar-2026",,6000,13133.15,222.6,"N","N",,,"CSL Group","Canada",,,,,,,,,,"China P.R."
16233995,,"Bulkers",,78165,"Large (21-50)",,,,,,,,"Standard Club P&I",,"21-Mar-2021",,,"21-Mar-2026",,6000,13133.15,222.6,"N","N",,,"CSL Group","Canada","CSL Group","Canada",,,,,,,,"China P.R.","Canada"
16283187,,"Bulkers",73680,79389,,,,,,,30169,31193,"West of England P&I",49.9,"19-Nov-2019",,,"18-Nov-2024",21.8,,17552.04,194.5,"Y",,,,"Omega Management","Singapore",,,12.5,12,25.8,25.8,18.8,21.8,"Y","China P.R."
16288179,,"Bulkers",,79093,"Large (21-50)",,,,,,,,"Steamship Mutual P&I",47.4,"06-Nov-2021",,,"07-Nov-2026",,,17502.22,194.5,"Y","N",,,"KLC SM","South Korea",,,,,,,,,"Y","China P.R."
16288182,,"Bulkers",73680,79093,"Extra Large (100+)",,,,,"NYSE",,,"The Swedish Club P&I",47.4,"24-Oct-2018",,,"23-Oct-2023",21.8,,17502.22,194.5,"Y","N",,,"FML Ship Mgmt.","Cyprus","Costamare Shipping","Greece",12.5,12,25.8,25.8,18.8,21.8,"Y","China P.R.","Greece"
16273362,,"Bulkers",73680,91498,"Large (21-50)",,"N",,,,,,"Steamship Mutual P&I",47.4,"10-Apr-2021",,,"19-Apr-2026",,,17530.53,194.5,"Y","N",,,"KLC SM","South Korea",,,,,,,,,"Y","China P.R."
16273375,,"Bulkers",73680,91498,"Extra Large (100+)",,"N",,,"NYSE",,,"The Swedish Club P&I",47.4,"17-Aug-2021",,,"16-Aug-2026",22.5,,17530.53,194.5,"Y","N",,,"Costamare Shipping","Greece","Costamare Shipping","Greece",12.5,12,26.5,26.5,19.5,22.5,"Y","China P.R.","Greece"
16266056,,"Bulkers",73680,91498,"Large (21-50)",,"N",,,"NYSE",,,"Skuld",47.4,"06-May-2020",,,"05-Aug-2025",26.3,,17552.04,194.5,"Y","N",,,"GS Shpmngt","India","Genco Shpg & Trading","United States",,,,,,,"Y","China P.R.","United States"
16266069,,"Bulkers",73680,91498,"Large (21-50)",,"N",,,"NYSE",,,"Skuld",47.4,"25-Oct-2020",,,"09-Oct-2025",26.3,,17552.04,194.5,"Y","N",,,"GS Shpmngt","India",,,,,,,,,"Y","China P.R."
16271568,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Britannia P&I",,"25-Jun-2021",,,"25-Feb-2026",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16271571,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Britannia P&I",,"11-Aug-2021",,,"22-Jul-2026",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16271584,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Britannia P&I",,"23-Jun-2017",,,"23-Jun-2022",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16271597,,"Bulkers",,93540,"Very Large (51-100)",,,,,,,,"Britannia P&I",,"11-Oct-2018",,,"11-Oct-2023",,,14062.78,176.65,"Y","N",,,"Polish Steamship Co","Poland","Polish Steamship Co","Poland",,,,,,,,"China P.R.","Poland"
16271768,,"Bulkers",73680,91498,"Large (21-50)",,"N",,,"NYSE",,,"Skuld",47.4,"29-Oct-2019",,,"28-Oct-2024",26.3,,17552.04,194.5,"Y","N",,,"GS Shpmngt","India","Genco Shpg & Trading","United States",,,,,,,"Y","China P.R.","United States"
