"Listing"

"WFR Listing"
"Created 16 February 2022 17:55"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","Gear (Ind)","Holds Total No","Hatches Total No","Strengthened for Ore","Grain Capacity (cu m)","Great Lakes Fitted","Great Lakes Only","Demo Buyer","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
12578647,9135664,256738000,"Bulk","Evdoxia*",42975,1996,"Hyundai HI (Ulsan)","#",5290.02,"22-Feb-2017",,,"Russian interests","Russia","Vulcanus Technical","Greece",,,,,,"21-Aug-1995",,,,"Y",5,5,"Y",54232,,,,,,42975,25503,20
16041101,9364849,311000640,"Bulk","Mardi Gras",28399,2006,"Shimanami Shipyard",,,"21-Feb-2017","USD",5.9,"Greek interests","Greece","Daiichi Chuo","Japan",,,,6194,,"01-Jan-2005",,,,"Y",5,5,,37523,,"N",,,,28399,16951,10
16217311,9643300,538007419,"Bulk","Bergen Trader II*",81497,2013,"Sungdong SB",,5288.02,"21-Feb-2017","USD",16.1,"South Korean interests","South Korea","Nisshin Shpg.Co.Ltd.","Japan",,,,,,"01-Sep-2011",,,,"N",7,7,,96322,,,,,,82500,43673,3
16217308,9643295,538007418,"Bulk","Bergen Trader I*",81521,2012,"Sungdong SB",,5288.01,"21-Feb-2017","USD",15.9,"South Korean interests","South Korea","Nisshin Shpg.Co.Ltd.","Japan",,,,,,"01-Sep-2011",,,,"N",7,7,,96322,,,,,,82500,43673,4
12621923,9154866,352373000,"Bulk","Paul",23494,1998,"Tsuneishi Cebu",,,"21-Feb-2017","USD",2.6,"Undisclosed interests","Unknown","Jens & Waller K.G.","Germany",,,,,,"28-Aug-1996",,,,"Y",4,4,,30811,,"N",,,,23494,14762,19
12747795,9231573,466208000,"Bulk","Prabhu Daya",52817,2001,"Onomichi Dockyd",,,"21-Feb-2017","USD",5.8,"Middle Eastern interests","Unknown","Tolani Group of Shpg","India",,,,,,"05-May-2000",,,,"Y",5,5,"Y",68090,,"N",,,,52817,29986,15
12551811,9159177,356482000,"Bulk","Chubu Maru",91384,1997,"Koyo Dock",,,"21-Feb-2017","USD",5.7,"Middle Eastern interests","Unknown","K-Line","Japan",,,,14960,,"16-Dec-1994",,33,"$m","N",6,6,,112005,"N","N",,,,91384,55300,19
59552305,9552305,413654000,"Bulk","Zhe Hai 162",31604,2009,"Zhejiang Tianshi",,,"20-Feb-2017","RMB",50.2,"Clients of Taizhou Daliji","China P.R.","Wenzhou Shipping","China P.R.",,,,,,"01-Mar-2006",,,,"N",5,5,,40522,,,,,,31604,19944,7
15233121,9264128,414364000,"Bulk","RM Power*",50619,2004,"Sinopacific Zhejiang",,5295.01,"20-Feb-2017","USD",3.2,"Undisclosed interests","Unknown","W.E.M. Lines","Greece",,,,10652,,"26-Feb-2002",,,,"Y",5,5,,66182,,,,,,50619,30661,12
15233255,9264130,538002127,"Bulk","RM Dynasty*",51235,2004,"Sinopacific Zhejiang",,5295.02,"20-Feb-2017","USD",3.2,"Undisclosed interests","Unknown","W.E.M. Lines","Greece",,,,10704,,"26-Feb-2002",,,,"Y",5,5,,66182,,,,,,51235,30661,12
59569164,9569164,413670000,"Bulk","Zhe Hai 156",23527,2009,"Zhejiang Haifeng",,,"20-Feb-2017","RMB",33.88,"Clients of Tangshan Dongfang","China P.R.","Wenzhou Shipping","China P.R.",,,,,,"01-Feb-2007",,,,"N",4,4,,30011,,,,,,23527,14246,7
16174489,9467093,414302000,"Bulk","Zhe Hai 167",57014,2011,"Zhoushan Wuzhou",,,"20-Feb-2017","RMB",67,"Clients of Shanghai Shenlong","China P.R.","Wenzhou Shipping","China P.R.",,,,,,"01-Dec-2006",,,,"Y",5,5,,72245.1,,,,,,57014,33147,5
15486495,9286621,248110000,"Bulk","Red Gardenia",76294,2005,"Tsuneishi Zosen",,,"17-Feb-2017","USD",7,"Greek interests","Greece","Keishin Kaiun K.K.","Japan",,,,,,"01-Jul-2003",,,,"N",7,7,,91357,"N","N",,,,76294,39964,11
16112302,9454515,353915000,"Bulk","N Fos",179294,2010,"Hyundai Samho HI",,,"17-Feb-2017","USD",21.8,"Clients of Global Maritime","Greece","KDB Capital","South Korea",,,,26198,,"05-Oct-2007",,,,"N",9,9,,200170,"N","N",,,,179294,93152,6
16036307,9387114,372634000,"Bulk","Shin-Zui",180201,2007,"Koyo Dock",,,"15-Feb-2017","USD",15,"Greek interests","Greece","Shoei Kisen Kaisha","Japan",,,,21500,,"01-Jan-2004",,,,"N",9,9,,199725,"N","N",,,,180201,90092,9
12670189,9190004,572941210,"Bulk","Ocean Trader I",24112,1999,"Saiki Hvy. Ind.",,,"14-Feb-2017","USD",2.6,"Chinese interests","China P.R.","Omniblue Shipping","Greece",,,,,,"01-Jan-1998",,,,"Y",4,4,,30978,,,,,,24112,14770,18
15311917,9284659,636019533,"Bulk","Teh May",175085,2004,"Shanghai Waigaoqiao",,,"14-Feb-2017","USD",10,"Clients of QC Shipping","Greece","Foremost Maritime","United States",,,,22766,,"08-Oct-2002",,35,"$m","N",9,9,"Y",193134,"N","N",,,,175085,88955,12
16062430,9456537,636020592,"Bulk","Union Dede",55733,2011,"I.H.I. (Yokohama)",,,"13-Feb-2017","USD",13.2,"Clients of Cleaves Securities","Norway","Union Commercial Inc.","Greece",,,,,,"30-Nov-2006",,,,"Y",5,5,,72062,,"N",,,,55733,31540,5
15435493,9291080,405000211,"Bulk","Darya Bhakti",56060,2005,"Mitsui SB (Tamano)",,,"10-Feb-2017","USD",8,"Bangladeshi interests","Bangladesh","Chellaram Shpg.","Hong Kong",,,,8500,,"16-Apr-2003",,,,"Y",5,5,,70809.8,,"N",,,,56060,31260,12
16213597,9473341,636017937,"Bulk","Conti Spinell",75200,2011,"Jinglu Shipyard",,,"10-Feb-2017","USD",10.9,"Greek Interests","Greece","Conti Reederei","Germany",,,,,,"01-Jan-2008",,37,"$m","N",7,7,,90136,"N","N",,,,75035,41074,5
16117431,9470076,319115400,"Bulk","Flama",80448,2011,"STX SB (Jinhae)",,,"09-Feb-2017","USD",14.75,"Clients of Songa Bulk","Norway","Cerrahgil Denizcilik","Turkey",,,,13374,,"09-Nov-2007",,,,"N",7,7,,95172,,"N",,,,80448,43287,5
16180677,9553804,636017923,"Bulk","Indigo Felicity",28375,2010,"Imabari SB Marugame",,,"07-Feb-2017","USD",7.5,"Clients of Anthony Giavridis","Greece","I.M.S. Maritime","Japan",,,,,,"01-Jan-2009",,,,"Y",5,5,,37321,,"N",,,,28375,17018,7
12584169,9149392,477337000,"Bulk","Genco Carrier",47180,1998,"Oshima Shipbuilding",,,"07-Feb-2017","USD",3.6,"Undisclosed interests","Unknown","Genco Shpg & Trading","United States",,,,7197,,"20-Oct-1995",,2.4,"JPYbn","Y",5,5,,59380,,"N",,,,47180,26098,19
15871561,9336892,538005853,"Bulk","Epson Trader I",82331,2009,"Oshima Shipbuilding",,,"03-Feb-2017","USD",13.2,"Undisclosed interests","Unknown","Nisshin Shipping","Japan",,,,,,"22-Oct-2004",,,,"N",7,7,,95866,"N","N",,,,82331,42647,7
12739279,9254666,636017927,"Bulk","Portage",176391,2002,"NKK (Tsu)",,,"03-Feb-2017","USD",9,"Undisclosed interests","Unknown","CarVal Investors","United States",,,,,,"31-Jan-2000",,,,"N",9,9,,194291,"N","N",,,,176391,88674,14
16044623,9402005,353356000,"Bulk","Jin Shun*",54768,2009,"Oshima Shipbuilding",,5292.02,"01-Feb-2017","USD",12.8,"Clients of China Minsheng Trust","China P.R.","Jinhui Shpg. & Trans","Hong Kong",,,,,,"27-Mar-2006",,,,"Y",5,5,,76913,,,,,,54768,30638,7
15793933,9326146,567556000,"Bulk","Karaweik",54170,2006,"Oshima Shipbuilding",,,"01-Feb-2017","USD",7.9,"Greek interests","Greece","Santoku Shipping","Japan",,,,,,"20-Jul-2004",,,,"Y",5,5,,63913,,,,,,54170,31196,10
16056592,9415739,374908000,"Bulk","Jin Mao*",54768,2009,"Oshima Shipbuilding",,5292.01,"01-Feb-2017","USD",12.8,"Clients of China Minsheng Trust","China P.R.","Jinhui Shpg. & Trans","Hong Kong",,,,,,"27-Mar-2006",,,,"Y",5,5,,69339,,,,,,54768,30638,7
16146736,9563536,636018853,"Bulk","Jin Feng*",57353,2011,"STX Dalian",,5292.04,"01-Feb-2017","USD",10.5,"Clients of China Minsheng Trust","China P.R.","Jinhui Shpg. & Trans","Hong Kong",,,,,,"11-Jul-2008",,46.5,"$m","Y",5,5,,71967,,,,,,57353,33286,5
16234255,9659828,563014500,"Bulk","Conrad Oldendorff",95711,2013,"Imabari SB Marugame",,,"01-Feb-2017","USD",19,"Clients of CLdN Cobelfret","Belgium","Oldendorff Carriers","Germany",,,,,,"01-Dec-2011",,,,"N",7,7,,109476,,"N",,,,95711,50625,3
16048250,9405007,371568000,"Bulk","Jin Heng*",55091,2010,"Nantong COSCO KHI",,5292.03,"01-Feb-2017","USD",11.9,"Clients of China Minsheng Trust","China P.R.","Jinhui Shpg. & Trans","Hong Kong",,,,,,"21-Jul-2006",,,,"Y",5,5,,69451,,,,,,55091,30962,6
12596133,9154282,372200000,"Bulk","Pilica",17064,1999,"Szczecin Shipyard",,,"30-Jan-2017",,,"Middle Eastern interests","Unknown","Polish Steamship Co.","Poland",,,,5408,,"28-Jun-1996",,16,"$m","Y",4,4,,21309,,,,,,17064,11848,17
12494275,9071765,352750000,"Bulk","Blue Angel",44950,1994,"Hakodate Dock",,,"27-Jan-2017","USD",2.5,"Middle Eastern interests","Unknown","REV Maritime","Greece",,"Bangladesh",,8066,407,,"17-Dec-2020",,,"Y",5,5,,56297,,"N","Bangladesh",,,44950,25457,22
16153626,9457725,538007741,"Bulk","Mim Supramax Vivi",53413,2008,"Chengxi Shipyard",,,"27-Jan-2017","USD",7,"Chinese interests","China P.R.","Axis Bulk Carriers","Greece",,,,,,"01-Jan-2008",,,,"Y",5,5,,64000,,"N",,,,53413,32474,8
16083248,9423554,538002125,"Bulk","Halicarnassus V",58729,2009,"Tsuneishi Zhoushan",,,"26-Jan-2017","USD",11,"Undisclosed interests","Unknown","Nomikos Transworld","Greece",,,,,,"01-Apr-2007",,,,"Y",5,5,"Y",72360,,,,,,58729,32415,7
16211801,9607576,205728000,"Bulk","Ocean Eternity",50630,2011,"Oshima Shipbuilding",,,"25-Jan-2017","USD",9.5,"Clients of Samos Maritime","Greece","United Ocean Group","Japan",,,,,,"01-Jan-2008",,,,"Y",5,5,,59117,,,,,,50630,29218,5
12715815,9224635,636017808,"Bulk","Bulk Prosperity",172964,2001,"NKK (Tsu)",,,"25-Jan-2017","USD",8,"Clients of Shinyo International","Hong Kong","HNA Logistics","China P.R.",,"Bangladesh",,21198,,"26-Nov-1999","07-Dec-2018",,,"N",9,9,"Y",191720,"N","N","Private terms",,,172964,87363,15
16164406,9530307,352978229,"Bulk","Christoffer Oldendorff*",33324,2010,"Yangzhou Ryuwa SB",,5269.02,"25-Jan-2017","USD",5.5,"Undisclosed interests","Unknown","Oldendorff Carriers","Germany",,,,9450,,"01-Sep-2007",,,,"Y",5,5,,42319,,,,,,33324,22070,6
16164419,9530319,636019504,"Bulk","Christiane Oldendorff*",33324,2010,"Yangzhou Ryuwa SB",,5269.01,"25-Jan-2017","USD",5.5,"Undisclosed interests","Unknown","Oldendorff Carriers","Germany",,,,9426,,"01-Sep-2007",,,,"Y",5,5,,42319,,,,,,33324,22070,6
15329725,9266932,574003460,"Bulk","Jules Garnier",28656,2002,"Naikai Zosen Setoda",,,"25-Jan-2017","USD",4,"Undisclosed interests","Unknown","JX Ocean","Japan",,,,,,"01-Jan-2002",,,,"Y",4,4,,28291,,"N",,,,28656,16571,14
16174892,9550424,636017902,"Bulk","Ocean Belle",28418,2009,"Imabari SB (Imabari)",,,"24-Jan-2017","USD",6.95,"European interests","Unknown","Shoei Kisen Kaisha","Japan",,,,,,"01-Apr-2007",,,,"Y",5,5,,37320,,"N",,,,28418,17041,7
15423711,9293674,248048000,"Bulk","Pacific Sea",53589,2004,"Xiamen Shipbuilding",,,"24-Jan-2017","USD",4.9,"Clients of Vulcanus Technical","Greece","Pacific Basin Shpg","Hong Kong",,,,,,"28-Mar-2003",,,,"Y",5,5,,67756.3,,"N",,,,53589,31144,12
16335590,,413368680,"Bulk","Xin Shun Sheng",22800,2010,"Linhai Jianghai",,,"24-Jan-2017","RMB",26.11,"Clients of Taizhou Huayang","China P.R.","Huihai Logistics","China P.R.",,,,,,"01-Jan-2008",,,,"N",4,4,,,,,,,,22800,14045,6
16030321,9370006,538008752,"Bulk","Orient Phoenix",55840,2007,"Kawasaki HI Kobe",,,"24-Jan-2017","USD",9.5,"Undisclosed interests","Unknown","Orient Line Co. Ltd.","Japan",,,,8583,,"01-Jan-2005",,,,"Y",5,5,,69450,,,,,,55840,30818,9
16165690,9633094,241504000,"Bulk","Earnest Sky",95735,2012,"Imabari SB Marugame",,,"23-Jan-2017",,,"Clients of Polembros Shipping","Greece","Diamond Camellia SA","Japan",,,,,,"30-Oct-2007",,,,"N",7,7,,109476,,"N",,,,95735,50625,4
16093913,9457464,538007355,"Bulk","Maverick Genesis",80705,2010,"STX SB (Jinhae)",,,"19-Jan-2017","USD",13.1,"Clients of Songa Bulk","Norway","Efploia Shpg. Co.","Greece",,,,13116,,"05-Jul-2007",,,,"N",7,7,,95172,,"N",,,,80705,43817,6
90466720,9605073,538007387,"Bulk","Clipper Ise",28227,2012,"I-S Shipyard",,,"19-Jan-2017","USD",8.5,"Greek interests","Greece","Watanabe Print","Japan",,,,6539,,"01-Jan-2010",,,,"Y",5,5,,37320,,"N",,,,28227,17027,4
80449797,9577824,413234770,"Bulk","Xia Zhi Yuan 7",27000,2010,"Fujian Baima",,,"19-Jan-2017","RMB",45.52,"Clients of Zhejiang Xin Luo","China P.R.","Zhejiang Share-Ever","China P.R.",,,,,,"01-Nov-2006",,,,"Y",4,4,,34930,,"N",,,,27000,17888,6
12626007,9207429,413459310,"Bulk","Seawing II",45279,1999,"Tsuneishi Zosen",,,"19-Jan-2017",,,"Chinese interests","China P.R.","Global Marine SM","China P.R.",,,,7528,,"18-Oct-1996",,24,"$m","Y",5,5,,57000,"N","N",,,,45279,26029,17
12446511,8904214,413037000,"Bulk","Tuo Zhan 2*",22300,1989,"Saiki Hvy. Ind.",,5261.02,"18-Jan-2017","RMB",12.72,"Chinese interests","China P.R.","Ningbo Pacific","China P.R.",,,,,,,,,,"Y",4,4,"N",29292,"N","N",,,,22300,13695,27
12596009,9154270,356185000,"Bulk","Orla",17059,1999,"Szczecin Shipyard",,,"18-Jan-2017",,,"Middle Eastern interests","Unknown","Polish Steamship Co.","Poland",,,,5382,,"28-Jun-1996",,16,"$m","Y",4,4,,21309,,,,,,17059,11848,17
12399361,8517360,412419520,"Bulk","Tuo Zhan 1*",18280,1986,"Osaka SB Co",,5261.01,"18-Jan-2017","RMB",8.05,"Chinese interests","China P.R.","Ningbo Pacific","China P.R.",,,,4291,,,,,,"Y",4,4,,21630,"Y","N",,,,18280,11031,30
15599375,9316816,371806000,"Bulk","Santa Isabella",55862,2006,"Kawasaki HI Kobe",,,"18-Jan-2017","USD",8,"Clients of Thalkat Shipping","Greece","Misuga Kaiun Co. Ltd","Japan",,,,,,"02-Oct-2003",,,,"Y",5,5,,69450,,"N",,,,55862,30822,10
15472427,9302774,636017906,"Bulk","Medi Venezia",76602,2005,"Imabari SB Marugame",,,"18-Jan-2017","USD",7.5,"Clients of Omicron Ship Mgmnt","Greece","D'Amico Soc. di Nav.","Italy",,,,,,"13-Jun-2003",,,,"N",7,7,,90740,"N","N",,,,76602,39727,11
12652569,9209491,419001257,"Bulk","Jun Jie",74005,2000,"Imabari SB Marugame",,,"17-Jan-2017","USD",4.8,"Chinese interests","China P.R.","Fujian Ocean Shpg","China P.R.",,,,,,"31-Mar-1999",,27,"$m","N",7,7,,89158,"N","N",,,,74005,38888,16
12552155,9119189,574003450,"Bulk","Comatce Star",23725,1995,"Shin Kurushima",,,"17-Jan-2017","USD",2.3,"Undisclosed interests","Unknown","Materials Tr. Cement","Vietnam",,"Bangladesh",,5007,,"01-Oct-1994","28-Mar-2021",,,"Y",4,4,,31249,,,"Bangladesh",,,23725,14431,21
12650431,9177648,414297000,"Bulk","General Guisan*",73035,1999,"CSBC (Kaohsiung)",,5266.01,"17-Jan-2017","USD",4.1,"Clients of Shenzhen Zhenyang","China P.R.","Suisse-Atlantique","Switzerland",,,,10627,,"26-Sep-1997",,28.2,"$m","N",7,7,"Y",86364,"N","N",,,,73035,39161,17
12650565,9177650,414292000,"Bulk","Nyon*",73035,1999,"CSBC (Kaohsiung)",,5266.02,"17-Jan-2017","USD",4.1,"Chinese interests","China P.R.","Suisse-Atlantique","Switzerland",,,,10627,,"26-Sep-1997",,28.2,"$m","N",7,7,"Y",86364,"N","N",,,,73035,39161,17
12736931,9257072,414282000,"Bulk","Steel Courage",51215,2002,"New Century SB",,,"17-Jan-2017","USD",4.1,"Undisclosed interests","Unknown","SteelShips LLC","Greece",,,,10570,,"14-Dec-1999",,,,"Y",5,5,,62329,,"N",,,,51215,30928,14
12685233,9227998,405000210,"Bulk","Omicron Pride",51029,2001,"Oshima Shipbuilding",,,"17-Jan-2017","USD",5.3,"Far Eastern interests","Unknown","Omicron Ship Mngt.","Greece",,,,8040,,"31-Jan-1999",,2.7,"JPYbn","Y",5,5,,65252,,"N",,,,51029,28647,15
15624615,9287144,356594000,"Bulk","Niton Cobalt",52471,2004,"Tsuneishi Zosen",,,"17-Jan-2017","USD",6.2,"U.A.E. interests","U.A.E.","SGM Shipping","Switzerland",,,,8301,,"01-Mar-2003",,,,"Y",5,5,,67756.3,,,,,,52471,30081,12
16179718,9558218,371374000,"Bulk","Altair Dream",180694,2013,"Tsuneishi Cebu",,,"16-Jan-2017",,,"Clients of Adani Enterprises","India","Mitsui O.S.K. Lines","Japan",,,,,,"01-Jun-2007",,,,"N",9,9,,200998,,,,,,180694,92155,3
16016783,9386251,636019807,"Bulk","Thames",74444,2006,"Hudong Zhonghua",,,"16-Jan-2017",,,"Clients of Jiangsu S.S.","China P.R.","Vridhi Maritime","India",,,,,,"25-Nov-2004",,36.5,"$m","N",7,7,,91717,"N","N",,,,74444,40485,10
16182550,9612959,636017847,"Bulk","Cape Rich",180133,2011,"Beihai Shipyard",,,"16-Jan-2017","USD",18.6,"Clients of Everest Shipping","China P.R.","China Ship Fund","China P.R.",,,,,,"17-Mar-2010",,,,"N",9,9,,201953.3,,"N",,,,180133,94710,5
12695887,9212694,466209000,"Bulk","Nordelbe",75259,2001,"Hyundai Samho HI",,,"13-Jan-2017","USD",5,"Chinese interests","China P.R.","Reederei Nord","Germany",,,,11460,,"21-May-1999",,,,"N",7,7,,90088,"N","N",,,,75259,40605,15
15326803,9284867,636017924,"Bulk","Bubalin",76429,2004,"Tsuneishi Zosen",,,"13-Jan-2017","USD",7.3,"Greek interests","Greece","Oceanbulk Maritime","Greece",,,,,,"11-Oct-2002",,,,"N",7,7,,91357,"N","N",,,,76429,39989,12
16165308,9574200,636017895,"Bulk","Phoenix Island II",28202,2011,"I-S Shipyard",,,"13-Jan-2017","USD",8,"Undisclosed interests","Unknown","Tsurumaru Shpg. Co.","Japan",,,,,,"01-Jul-2008",,,,"Y",5,5,,37360,,"N",,,,28202,17025,5
12650699,9200407,374449000,"Bulk","Genco Reliance",29952,1999,"Oshima Shipbuilding",,,"12-Jan-2017","USD",2,"Far Eastern interests","Unknown","Genco Shpg & Trading","United States",,,,6122,,"20-May-1997",,,,"Y",5,5,,39162,,"N",,,,29952,18036,17
16162460,9537276,636093019,"Bulk","BBC Pluto",37495,2010,"Tianjin Xingang HI",,,"12-Jan-2017","USD",9,"European interests","Unknown","Briese Schiffahrts","Germany",,,,,,"01-Oct-2008",,,,"Y",5,5,,48932,"N","N",,,,37495,24050,6
12621899,9154854,353070000,"Bulk","Voge Renate",23407,1997,"Tsuneishi Cebu",,,"12-Jan-2017","USD",2.4,"Greek interests","Greece","Reederei H. Vogemann","Germany",,,,,,"28-Aug-1996",,,,"Y",4,4,,30811,,"N",,,,23407,14762,19
16277931,9729025,311000651,"Bulk","N/B RESALE HULL ZJB-305",63027,2017,"Sinopacific Zhejiang",,,"12-Jan-2017","USD",18.3,"Greek interests","Greece","Target Marine S.A.","Greece",,,,,,"01-Jan-2014",,,,"Y",5,5,,77486.9,,,,,,63027,35884,0
16225266,9641792,636017887,"Bulk","Kronos Island",28348,2013,"Imabari SB (Imabari)",,,"12-Jan-2017","USD",9.3,"Clients of Evalend Shipping","Greece","Yahata Kisen Company","Japan",,,,,,"01-Jun-2010",,,,"Y",5,5,,37320.63,,"N",,,,28348,17019,3
16126246,9498834,355136000,"Bulk","Cathrin Oldendorff",93246,2011,"Zhejiang Yangfan",,,"11-Jan-2017","USD",12.5,"Clients of Ultraocean","Argentina","Oldendorff Carriers","Germany",,,,15463,,"18-Jan-2008",,,,"N",7,7,,110330,,"N",,,,93246,50729,5
16194582,8671934,413438460,"Bulk","Zhe Hai 354",26663,2010,"Zhejiang Jiuzhou",,,"11-Jan-2017","RMB",39,"Chinese interests","China P.R.","Taizhou Xinkaiyuan","China P.R.",,,,,,"01-Jun-2009",,,,"N",4,4,,33003,,"N",,,,26663,16554,6
16282814,,413556750,"Bulk","Zhe Hai 351",13913,2005,"Songmen Xianfeng",,,"11-Jan-2017","RMB",14.1,"Clients of Anhui Yunhai","China P.R.","Taizhou Xinkaiyuan","China P.R.",,,,,,"01-Dec-2003",,,,"N",4,4,,,,,,,,13913,9984,11
16282793,,413404750,"Bulk","Zhe Hai 352*",10818,2007,"Songmen Shenghai",,5257.01,"11-Jan-2017","RMB",17.1,"Chinese interests","China P.R.","Taizhou Xinkaiyuan","China P.R.",,,,,,"01-Jan-2005",,,,"N",2,2,,,,,,,,10818,7667,9
16326556,,412750910,"Bulk","Zhe Hai 353*",20498,2008,"Songmen Shenghai",,5257.02,"11-Jan-2017","RMB",28.2,"Chinese interests","China P.R.","Taizhou Xinkaiyuan","China P.R.",,,,,,"01-Jan-2006",,,,"N",4,4,,,,,,,,20498,12419,8
16334322,,413649000,"Bulk","Jin Tai 588",16706,2008,"Hexing Shipyard",,,"11-Jan-2017","RMB",25.67,"Chinese interests","China P.R.","Taizhou Jintai","China P.R.",,,,3797,,"01-Jan-2006",,,,"N",3,3,,21229,,,,,,16706,9976,8
12734487,9205847,414301000,"Bulk","Agia Pisti",72493,1999,"Imabari SB Marugame",,,"10-Jan-2017","USD",4.6,"Chinese interests","China P.R.","Samios Shipping","Greece",,,,10165,,"01-Oct-1998",,,,"N",7,7,"Y",85595.61,"N","N",,,,72493,37689,17
12656567,9209312,414299000,"Bulk","Ever Shining",74346,1999,"Namura Shipbuilding",,,"10-Jan-2017","USD",4.6,"Clients of Ningbo Zhunxing","China P.R.","First Steamship","Taiwan",,,,9937,,"26-Sep-1997",,28,"$m","N",7,7,,86790,"N","N",,,,74346,39052,17
12534827,9117868,352101000,"Bulk","Mahoni",27254,1997,"Hanjin HI (Ulsan)",,,"10-Jan-2017","USD",1.44,"Chinese interests","China P.R.","Meranti Maritime","Indonesia",,,,6276,,"02-Sep-1994",,20.8,"$m","Y",5,5,,35387,,"N",,,,27254,16498,19
16128437,9498054,563015600,"Bulk","Dong-A Leto*",179221,2010,"Hyundai Samho HI",,5255.01,"10-Jan-2017","USD",44.6,"Clients of Winning International","China P.R.","Dong-A Tanker Co","South Korea",,,,26270,,"08-Feb-2008",,,,"N",9,9,,200170,"N","N",,,,179221,93152,6
16126570,9597824,563015700,"Bulk","Dong-A Ether*",179213,2011,"Hyundai Samho HI","#",5255.02,"10-Jan-2017",,,"Clients of Winning International","China P.R.","Dong-A Tanker Co","South Korea",,,,26279,,"01-May-2010",,,,"N",9,9,,200170,"N","N",,,,179213,93175,5
16138452,9544748,248135000,"Bulk","Nord Barcelona",36746,2011,"Hyundai Vietnam SB",,,"10-Jan-2017","USD",9,"Clients of Norbulk Shipping","Norway","Norden","Denmark",,,,,,"06-Jun-2008",,39.5,"$m","Y",5,5,,47922.34,,"N",,,,36781,23683,5
16183494,9520625,636015874,"Bulk","New Caledonia Maru",58086,2013,"Tsuneishi Cebu",,,"06-Jan-2017","USD",14,"Undisclosed interests","Unknown","Daiichi Chuo","Japan",,,,9716,,"01-Sep-2006",,,,"Y",5,5,,72674,,,,,,58086,32309,3
14915363,9254678,636017786,"Bulk","Shin Kenryu",203508,2003,"Universal SB (Tsu)",,,"06-Jan-2017",,,"Clients of Winning International","China P.R.","Toyo Sangyo Co.","Japan",,,,,,"30-Apr-2001",,,,"N",9,9,,218211,"N","N",,,,203508,101953,13
15619561,9302918,538007349,"Bulk","Azure Bay",32930,2005,"Saiki Hvy. Ind.",,,"04-Jan-2017","USD",6,"Undisclosed interests","Unknown","Pioneer Marine","Singapore",,,,,,"01-Sep-2003",,,,"Y",5,5,,40323,,,,,,31700,19799,11
16153813,9616113,538007377,"Bulk","Eternal Ocean",33382,2013,"Shin Kurushima",,,"04-Jan-2017","USD",13,"Undisclosed interests","Unknown","Daiichi Chuo","Japan",,,,7276,,"01-May-2008",,,,"Y",5,5,,44075,,"N",,,,33382,21201,3
15937863,9342827,636020988,"Bulk","Red Jasmine",76596,2006,"Imabari SB Marugame",,,"04-Jan-2017","USD",8,"Greek interests","Greece","Nissen Kaiun K.K.","Japan",,,,10228,,"01-Jan-2004",,,,"N",7,7,,90740,"N","N",,,,76596,39738,10
59453561,9453561,413334000,"Bulk","Zhi Jing",33076,2008,"Zhoushan Wuzhou",,,"04-Jan-2017","USD",4,"Clients of Wenlin Changfeng","China P.R.","HNA Logistics","China P.R.",,,,,,"17-Nov-2005",,,,"Y",5,5,,40726,,,,,,33076,19983,8
12548479,9117387,572924210,"Bulk","Prokopis K",24842,1995,"Naikai Zosen Setoda",,,"04-Jan-2017","USD",2.3,"Undisclosed interests","Unknown","MPK Shpg","Greece",,,,5588,,"09-Dec-1994",,,,"Y",4,4,,30621,,,,,,24842,15164,21
15874483,9339466,538007344,"Bulk","Medi Imabari",56047,2008,"Mitsui SB (Tamano)",,,"04-Jan-2017","USD",10.1,"Clients of Franco Compania Naviera","Greece","Fukusei Sangyo","Japan",,,,8500,,"26-Oct-2004",,,,"Y",5,5,,70810,,"N",,,,56047,31236,8
15549459,9299915,241505000,"Bulk","Nemtas-2",48857,2005,"I.H.I. (Yokohama)",,,"03-Jan-2017","USD",7,"Greek interests","Greece","Nemtas Nemrut Liman","Turkey",,,,,,"01-May-2003",,,,"Y",5,5,,61553,,"N",,,,48857,28171,11
16271805,9723617,538006349,"Bulk","N/B RESALE HULL H1721A",81277,2017,"Hudong Zhonghua",,,"03-Jan-2017","USD",20.7,"Clients of Alpha Bulkers","Greece","Berkeley Shipping","Italy",,,,,,"01-May-2013",,,,"N",7,7,,96828,,,,,,82000,44069,0
16319390,9789893,538009120,"Bulk","N/B RESALE HULL 10793",60243,2017,"Oshima Shipbuilding",,,"02-Jan-2017",,,"Clients of M-Maritime","Greece","Unknown","Unknown",,,,,,"01-Sep-2015",,,,"Y",5,5,,74038,,,,,,60000,,0
16296066,9749295,311000622,"Bulk","N/B RESALE HULL 838",85035,2017,"Sasebo HI",,,"31-Dec-2016","USD",25,"Clients of Samos Steamship","Greece","Alexandria Shipping","Greece",,,,,,"01-May-2014",,,,"N",7,7,,103377,,,,,,85000,,0
