"Listing"

"WFR Listing"
"Created 09 March 2022 20:11"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","TEU","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
12927315,9122538,413695760,"Container","Hamburgo",32482,1996,"Flensburger SB",,,"01-Sep-2010","USD",14.75,"Clients of Fujian Orient Shpg.","China P.R.","Rickmers Reederei","Germany",,,,,,"28-Feb-1995",,,,2000,2000,,32482,24046,13
16148635,9517628,440516000,"Container","Contrail Sky",12550,2009,"Kyokuyo Shipyard",,,"24-Aug-2010","USD",16.25,"Clients of Kambara Kisen","Japan","Itochu Corp.","Japan",,,,4951,,"01-Jan-2005",,,,907,907,,12550,9517,1
13081911,9143879,636092861,"Container","Dartmoor",9868,1998,"Celik Tekne",,,"12-Aug-2010","USD",8.4,"Clients of D'Amico","Italy","Andrew Weir Shpg.","United Kingdom",,,,,,"27-Feb-1997",,,,951,951,,9868,6300,12
12976863,9143116,413695730,"Container","Cap Colville*",24166,1997,"Shin Kurushima",,4133.01,"19-Jul-2010","USD",11,"Chinese interests","China P.R.","Halim Mazmin Group","Malaysia",,,,7012,,"22-Dec-1995",,,,1510,1510,,24166,17613,12
12976739,9143104,413695770,"Container","Cap Colorado*",24155,1997,"Shin Kurushima",,4133.02,"19-Jul-2010","USD",11,"Chinese interests","China P.R.","Halim Mazmin Group","Malaysia",,,,,,"01-Dec-1995",,,,1510,1510,,24155,17613,12
13184089,9210050,636015031,"Container","Santa Carlotta*",40017,2000,"Samsung HI",,4131.01,"13-Jul-2010","USD",36.5,"Clients of Metrostar","Greece","Reederei C.-P. Offen","Germany",,,,,,"30-Mar-1999",,34,"$m",3430,3400,,40017,37113,9
13184113,9210062,636016417,"Container","Santa Carolina*",40017,2000,"Samsung HI",,4131.02,"13-Jul-2010","USD",36.5,"Clients of Metrostar","Greece","Reederei C.-P. Offen","Germany",,,,,,"31-Mar-1999",,34,"$m",3430,3400,,40017,37113,9
13184247,9210074,229665000,"Container","Santa Catalina*",40102,2001,"Samsung HI",,4131.03,"13-Jul-2010","USD",36.5,"Clients of Metrostar","Greece","Reederei C.-P. Offen","Germany",,,,14899,,"31-Mar-1999",,34,"$m",3430,3400,,46000,36400,9
13184371,9210086,636016415,"Container","Santa Celina*",40018,2001,"Samsung HI",,4131.04,"13-Jul-2010","USD",36.5,"Clients of Metrostar","Greece","Reederei C.-P. Offen","Germany",,,,,,"31-Mar-1999",,34,"$m",3430,3430,,40018,37113,9
13184405,9210098,636014971,"Container","Santa Cristina*",39300,2001,"Samsung HI",,4131.05,"13-Jul-2010","USD",36.5,"Clients of Metrostar","Greece","Reederei C.-P. Offen","Germany",,,,14983,,"31-Mar-1999",,34,"$m",3430,3400,,39300,37113,9
16022650,9368041,305643000,"Container","Euro Adventure",9024,2009,"Peters S.B.",,,"09-Jul-2010","USD",15,"Clients of Tom Worden","Germany","Unknown","Unknown",,,,,,"01-Jan-2007",,,,907,907,,9024,8032,1
16020722,9388390,255804250,"Container","Paritas-H",8600,2010,"Cassens Werft",,,"02-Jul-2010","EUR",12,"Clients of ENM","Portugal","Unknown","Unknown",,,,,,"04-Aug-2005",,,,724,724,,8600,7541,0
16058909,9418377,229479000,"Container","N/B RESALE HULL 418*",42454,2010,"Howaldtswerke Werft",,4125.01,"28-Jun-2010","EUR",40,"Clients of Allseas","Switzerland","Schoeller Holdings","Germany",,,,13679,,"02-Nov-2006",,,,3426,3426,,42650,35000,0
16058912,9423035,538007641,"Container","N/B RESALE HULL 419*",42483,2010,"Howaldtswerke Werft",,4125.02,"28-Jun-2010","EUR",40,"Clients of Allseas","Switzerland","Schoeller Holdings","Germany",,,,13678,,"02-Nov-2006",,,,3426,3426,,42650,35000,0
13031095,9155389,533180215,"Container","Hansa Sonderburg",23579,2000,"Jiangyang S.Y.",,,"28-Jun-2010","USD",15.75,"Greek interests","Greece","Leonhardt & Blumberg","Germany",,,,8529,,"07-Aug-1996",,24,"$m",1740,1740,,23579,18335,9
12984121,9141663,548024500,"Container","Hafentor",5450,1998,"Jiangyang S.Y.",,,"16-Jun-2010","USD",3.8,"Clients of Tassis Bridge","Australia","Phoenix Reederei","Germany",,,,,,"01-Dec-1995",,,,510,510,,5650,5025,11
12883057,9106637,525025073,"Container","Inga S.",14464,1995,"Volkswerft",,,"15-Jun-2010","USD",6,"Indonesian interests","Indonesia","Schepers, H.","Germany",,,,,,"06-May-1994",,,,1104,1104,,14464,11964,14
16045941,9401166,255806485,"Container","Frisia Brussel*",42250,2010,"TKMS Nordseewerke","#",4116.02,"11-Jun-2010","EUR",38,"Diana Shipping","Greece","Hartmann Schiff.","Germany",,,,,,"30-Jun-2006",,,,3426,3426,,42250,36087,0
16045954,9401178,538003987,"Container","Frisia Cottbus*",42604,2010,"TKMS Nordseewerke",,4116.01,"11-Jun-2010","EUR",38,"Diana Shipping","Greece","Hartmann Schiff.","Germany",,,,,,"30-Jun-2006",,,,3426,3426,,42250,36087,0
16061741,9366495,210217000,"Container","Selma Kalkavan",12477,2008,"Sedef Gemi (Tuzla)",,,"09-Jun-2010","USD",18,"German interests","Germany","Kasif Kalkavan Group","Turkey",,,,,,"01-Jan-2005",,,,1061,1061,,12500,9978,1
16061709,9366457,564211000,"Container","Serap K",12477,2007,"Sedef Gemi (Tuzla)",,,"09-Jun-2010","USD",18,"German interests","Germany","Kasif Kalkavan Group","Turkey",,,,,,"01-Jan-2005",,,,1061,1061,,12500,9978,3
15668301,9319569,538090608,"Container","Ibn Hazm",13951,2005,"Aker Tulcea",,,"04-Jun-2010","USD",13.2,"German interests","Germany","Interorient Nav. Co.","Cyprus",,,,,,"16-Jan-2004",,,,1100,1100,,14000,9910,4
13004165,9146314,636014699,"Container","Arkona Trader*",30340,1998,"Stocznia Gdynia",,4113.02,"02-Jun-2010","USD",16,"Clients of Eurobulk","Greece","Hermann Buss","Germany",,,,10601,,"22-Apr-1996",,,,2008,2008,,30800,23695,11
16121317,9451915,311043200,"Container","CMA CGM Africa One*",51634,2010,"HHIC-Phil (Subic SY)",,4152.01,"01-Jun-2010",,,"Clients of Chartworld","Greece","CMA-CGM","France",,,,,,"01-Oct-2007",,,,3650,3600,,51634,40827,0
16121359,9451965,311044100,"Container","CMA CGM Africa Four*",51619,2010,"HHIC-Phil (Subic SY)","#",4152.04,"01-Jun-2010",,,"Clients of Chartworld","Greece","CMA-CGM","France",,,,,,"01-Oct-2007",,,,3650,3600,,46000,40200,0
16121320,9451927,311043300,"Container","CMA CGM Africa Two*",51608,2010,"HHIC-Phil (Subic SY)","#",4152.02,"01-Jun-2010",,,"Clients of Chartworld","Greece","CMA-CGM","France",,,,,,"01-Oct-2007",,,,3650,3600,,46000,40200,0
16121346,9451939,311044200,"Container","CMA CGM Africa Three*",51604,2010,"HHIC-Phil (Subic SY)","#",4152.03,"01-Jun-2010",,,"Clients of Chartworld","Greece","CMA-CGM","France",,,,,,"01-Oct-2007",,,,3650,3600,,46000,40200,0
13176439,9202895,525025082,"Container","Sagar",17791,1999,"Iwagi Zosen",,,"21-May-2010","USD",10,"Indonesian interests","Unknown","Shoei Kisen K.K.","Japan",,,,,,"01-Jul-1998",,,,1005,1005,,17700,13300,11
14217757,9084035,441733000,"Container","Moji Tower",24444,1994,"Imabari SB (Imabari)",,,"18-May-2010","USD",7.5,"Clients of Sinokor","South Korea","Zodiac Maritime Agy.","United Kingdom",,,,,,,,,,1432,1432,,24444,16708,16
13231497,9225421,,"Container","Aries",29229,2001,"Stocznia Gdansk",,,"18-May-2010","USD",14.5,"Norwegian interests","Norway","Alpha Ship GmbH.","Germany",,"India",,10590,,"14-Jan-2000","28-Jun-2019",29,"$m",1835,1835,,29150,21006,9
13849827,8908181,413377840,"Container","Conti Jork*",23596,1990,"Seebeckwerft",,4105.01,"11-May-2010","USD",6,"Clients of Grand China Logistics","China P.R.","NSB Niederelbe","Germany",,,,,,,,,,1597,1597,,23596,16236,19
12809831,9051222,413699440,"Container","Conti Germany*",23596,1992,"Bremer Vulkan",,4105.03,"11-May-2010","USD",6,"Clients of Grand China Logistics","China P.R.","NSB Niederelbe","Germany",,"China P.R.",,,,,"01-Jul-2019",,,1597,1597,,23596,16236,17
13849119,9008536,413699340,"Container","Conti Barcelona*",23465,1991,"Bremer Vulkan",,4105.02,"11-May-2010","USD",6,"Clients of Grand China Logistics","China P.R.","NSB Niederelbe","Germany",,,,,,,,,,1597,1597,,23465,16236,30
16052323,9406829,636092040,"Container","FESCO Anadyr",13760,2007,"CSC Jinling Shipyard",,,"06-May-2010","USD",14.5,"Clients of Ocean Partners","Germany","Far-Eastern Shpg. Co","Russia",,,,,,"01-Jan-2005",,,,1118,1118,,13760,9966,2
16019692,9332729,477815600,"Container","Spica",13979,2006,"CSC Jinling Shipyard",,,"27-Apr-2010","USD",15.5,"Clients of Shanghai Hai Hun","China P.R.","Alpha Ship GmbH.","Germany",,,,,,"15-Jul-2005",,26.76,"$m",1118,1118,,13760,9966,3
16010736,9351608,477815200,"Container","MSC Najwa",50382,2010,"Sinopacific Zhejiang",,,"26-Apr-2010","USD",42.5,"Clients of Seaspan","Canada","Mediterranean Shpg.","Italy",,,,,,"31-Mar-2005",,65,"$m",4250,4250,,52000,42000,0
12916843,9119646,271041411,"Container","Northsea Trader",6974,1995,"Hugo Peters",,,"21-Apr-2010","USD",2.35,"Turkish interests","Turkey","Hermann Buss","Germany",,,,,,"01-Mar-1994",,,,547,547,,6974,4984,15
13021733,9150080,511100328,"Container","Amrum Trader",8081,1997,"Peterswerft Wewels",,,"21-Apr-2010","USD",4,"Norwegian interests","Norway","Hermann Buss","Germany",,,,,,"18-Jun-1996",,,,624,624,,8081,5977,12
16043671,9436070,367619000,"Container","Viking Kestrel",23690,2010,"Guangzhou Wenchong",,,"21-Apr-2010","USD",25.3,"Clients of Thenamaris","Greece","Norse Mngt. U.K.","Norway",,,,,,"02-Jun-2006",,,,1732,1740,,23400,18334,0
15565525,9301562,255806055,"Container","Asian Glory",13760,2005,"CSC Jiangdong",,,"12-Apr-2010","USD",13.5,"Clients of F. Laeisz","Germany","W. Bockstiegel","Germany",,,,,,"15-Aug-2003",,,,1118,1118,,13760,9990,4
13004907,9146649,636017212,"Container","MOL Evolution",17781,1996,"Imabari SB (Imabari)",,,"01-Apr-2010","USD",6.4,"Clients of CK Line","South Korea","Nippon Yusen Kaisha","Japan",,"Bangladesh",,5948,450,"01-Oct-1995","26-Oct-2018",,,1120,1120,,17781,13156,13
14615681,9235593,441702000,"Container","Lausanne",39421,2003,"Hyundai Mipo",,,"19-Mar-2010","USD",24.4,"Clients of KMTC","South Korea","Suisse-Atlantique","Switzerland",,,,,,"03-Nov-2000",,,,2824,2824,,39421,27779,6
15565491,9301550,636017605,"Container","Asian Star",13760,2005,"CSC Jiangdong",,,"16-Mar-2010","USD",13.5,"Undisclosed interests","Germany","W. Bockstiegel","Germany",,,,,,"15-Aug-2003",,,,1118,1118,,13760,9990,4
13218119,9221839,636020869,"Container","CMA CGM Ravel*",79465,2001,"Daewoo (DSME)",,4072.03,"16-Mar-2010","USD",35,"Clients of Embiricos","Greece","CMA-CGM","France",,,,,,"29-Oct-1999",,,,6712,6712,,79465,73059,8
13191137,9222302,636014644,"Container","CMA CGM Bizet*",80251,2001,"HHIC (Yeongdo)",,4072.02,"16-Mar-2010","USD",35,"Clients of Embiricos","Greece","CMA-CGM","France",,,,,,"01-Dec-1999",,,,6627,6627,,80251,70000,8
15334295,9289051,373579000,"Container","Ocean Lady",23417,2004,"Guangzhou Wenchong",,,"16-Mar-2010","USD",16.6,"Clients of Klaveness","Norway","Ravenscroft Shpg.","United States",,,,,,"18-Oct-2002",,20.8,"$m",1740,1740,,23400,18334,5
13105813,9176503,533052300,"Container","Grand Ocean",8888,1998,"Watanabe Zosensho",,,"09-Mar-2010","USD",6.85,"Clients of PDZ","Malaysia","Heung-A Shpg. Co.Ltd","South Korea",,,,3871,,"24-Oct-1996",,,,560,560,,8888,6775,11
14209657,9020340,271041000,"Container","Hvassafell*",12184,1993,"Orskovs Staal.",,4066.01,"03-Mar-2010",,,"Clients of Arkas","Turkey","Polaris K/S","Denmark",,,,5227,,,,,,1139,1139,,12216,10546,16
12797879,9020352,271042494,"Container","Akrafell*",12184,1993,"Orskovs Staal.",,4066.02,"03-Mar-2010",,,"Clients of Arkas","Turkey","Polaris K/S","Denmark",,,,5203,,,,,,1139,1139,,12184,10546,16
14171237,9004217,248495000,"Container","Cape Henry",12854,1992,"Meeres-Technik",,,"25-Feb-2010","USD",3.5,"Undisclosed interests","Turkey","DS Schiffahrt GmbH","Germany",,"India",,4950,412,,"14-Feb-2020",,,923,923,,12854,10396,17
16121917,9491850,271042493,"Container","N/B RESALE HULL 484",34973,2011,"P+S Werften GmbH",,,"12-Feb-2010","EUR",23.75,"Clients of Arkas Shpg.","Turkey","Unknown","Unknown",,,,,,"01-Feb-2010",,,,2478,2478,,33600,26300,-1
16121904,9491848,271040635,"Container","N/B RESALE HULL 483",34973,2010,"Volkswerft",,,"12-Feb-2010","EUR",23.75,"Clients of Arkas Shpg.","Turkey","Unknown","Unknown",,,,,,"06-Dec-2007",,,,2478,2478,,33600,26300,0
13243887,9261451,636020868,"Container","Shanghai Bridge*",67164,2002,"Koyo Dock",,4045.01,"27-Jan-2010","USD",20,"Clients of Embiricos","Greece","Kawasaki Kisen","Japan",,,,,,"07-Apr-2000",,,,5908,5500,,69000,67000,7
13243753,9261449,636014573,"Container","Long Beach Bridge*",67164,2002,"Koyo Dock",,4045.02,"27-Jan-2010","USD",20,"Clients of Embiricos","Greece","Kawasaki Kisen","Japan",,,,,,"07-Apr-2000",,,,5908,5576,,69000,67000,7
16051818,9409182,441401000,"Container","CMA CGM Kessel",85523,2010,"HHIC (Yeongdo)",,,"26-Jan-2010","USD",41,"Clients of Dryships","Greece","CMA-CGM","France",,,,,,"25-Aug-2006",,100.25,"$m",6574,6477,,82200,76171,0
13908625,9015993,,"Container","Elegance",4665,1991,"J. J. Sietas",,,"20-Jan-2010",,,"Indonesian interests","Indonesia","JR Shipping B.V.","Netherlands",,,,,,,,,,374,374,,4665,3815,30
13075073,9167461,416438000,"Container","ACX Magnolia",24529,1998,"Kanasashi K.K.",,,"14-Jan-2010","USD",7.75,"Clients of TS Lines","Unknown","Toda Kisen K.K.","Japan",,,,,,"14-Apr-1997",,,,1675,1675,,24529,18502,11
12954403,9131008,574269000,"Container","Van Phuc",6383,1996,"Dae Sun Shipbuilding",,,"13-Jan-2010","USD",2.8,"Vietnamese interests","Vietnam","Bien Dong Shpg. Co.","Vietnam",,,,2395,,"04-Aug-1995",,,,404,404,,6383,4813,13
12878903,9104512,,"Container","Sunman",24370,1995,"Shin Kurushima",,,"13-Jan-2010","USD",6.6,"Greek interests","Singapore","Transman Shpg Enterp","Greece",,"Bangladesh",,8184,455,"06-Apr-1994","09-Nov-2018",,,1613,1613,,24370,18997,14
12907791,9118575,,"Container","Glenmoor",7018,1996,"Keppel Shipyard",,,"12-Jan-2010","USD",5.5,"Clients of Meratus","Indonesia","Andrew Weir Shpg.","United Kingdom",,"Bangladesh",,3447,,"11-Nov-1994","20-Jun-2021",17.12,"$m",605,605,,7018,6249,13
15966539,9346574,419001253,"Container","Johanna Russ",13760,2007,"CSC Jiangdong",,,"12-Jan-2010","USD",13,"Clients of Buss Capital","Germany","Ernst Russ GmbH","Germany",,,,,,"07-Feb-2005",,,,1118,1118,,13760,9956,2
15966405,9346562,636020585,"Container","Martha Russ",13760,2006,"CSC Jiangdong",,,"12-Jan-2010","USD",13,"Clients of Buss Capital","Germany","Ernst Russ GmbH","Germany",,,,,,"07-Feb-2005",,,,1118,1118,,13760,9996,3
12825581,9065297,548321500,"Container","Melfi Tuxpan",7968,1994,"Orskovs Staal.",,,"12-Jan-2010","USD",2,"Undisclosed interests","Germany","ID Shipping","Denmark",,,,,,,,,,703,703,,7968,6297,15
12989597,9162423,413977000,"Container","MOL Bright",18185,1998,"Imabari SB (Imabari)",,,"31-Dec-2009","USD",6.8,"Chinese interests","China P.R.","Nippon Yusen Kaisha","Japan",,,,,,"01-Dec-1995",,,,1028,1028,,18185,13199,11
15775021,9324978,210722000,"Container","FESCO Altay",13760,2007,"CSC Jinling Shipyard",,,"31-Dec-2009","USD",13.75,"German interests","Germany","Far-Eastern Shpg. Co","Russia",,,,,,"18-Jun-2004",,19,"$m",1118,1118,,13760,9957,2
15774811,9324954,255806271,"Container","FESCO Aleut",13760,2006,"CSC Jinling Shipyard",,,"31-Dec-2009","USD",13.25,"German interests","Germany","Far-Eastern Shpg. Co","Russia",,,,,,"18-Jun-2004",,19,"$m",1118,1118,,13760,9957,3
12872293,9101792,354263000,"Container","Yuriy Ostrovskiy",12712,1994,"Szczecin Shipyard",,,"24-Dec-2009","USD",3.25,"Clients of SITC","China P.R.","Far-Eastern Shpg. Co","Russia",,"Bangladesh",,,,"11-Feb-1994","29-May-2019",,,1016,1016,,12712,9530,14
12871409,9104990,413524260,"Container","Kapitan Konev",12712,1995,"Szczecin Shipyard",,,"24-Dec-2009","USD",4,"Clients of SITC","China P.R.","Far-Eastern Shpg. Co","Russia",,,,,,"04-Feb-1994",,21,"$m",1016,1016,,12712,9530,14
13220183,9220304,564820000,"Container","Sinar Bangka",15236,2000,"Hakata Zosen",,,"01-Dec-2009",,,"Japanese interests","Japan","Meiho Kosan K.K.","Japan",,,,,,"01-Oct-1998",,,,1060,1060,,14000,12700,9
12971655,9118355,273347430,"Container","Ute Johanna",4830,1995,"Kroeger Werft",,,"30-Nov-2009","USD",1.62,"Russian interests","Russia","Brink & Wolffel","Germany",,,,,,,,,,366,366,,4830,2986,13
14113637,8403595,511500000,"Container","CMA CGM North Africa 2",12710,1984,"J. J. Sietas",,,"25-Nov-2009","USD",1.7,"Undisclosed interests","Ukraine","CMA-CGM","France",,"India",,5164,,,"14-Jun-2018",,,856,856,,12710,9764,24
12910683,9117181,636015121,"Container","Montania",22800,1996,"Stocznia Gdansk",,,"24-Nov-2009","USD",6,"Undisclosed interests","Thailand","Ch. F. Ahrenkiel","Germany",,,,8170,,"02-Dec-1994",,,,1504,1550,,22800,15700,13
15649605,9312640,248422000,"Container","Viking Eagle",23351,2006,"Guangzhou Wenchong",,,"18-Nov-2009","USD",15.5,"Greek interests","Greece","Norse Mngt. U.K.","Norway",,,,,,"12-Dec-2003",,,,1740,1740,,23351,18160,3
13005083,9146651,525025054,"Container","Leo One",17781,1996,"Imabari SB (Imabari)",,,"29-Oct-2009","USD",6,"South East Asian interests","Indonesia","Toshin Kisen","Japan",,,,,,"01-Oct-1995",,,,1028,1028,,17781,13156,13
13109945,9181730,525015658,"Container","Fremantle Bridge",16567,1998,"Naikai Zosen Setoda",,,"20-Oct-2009","USD",6,"Far Eastern interests","Indonesia","Nitta Kisen","Japan",,,,,,"01-Feb-1997",,,,1064,1064,,16567,14855,11
13159603,9200031,413249480,"Container","Alder",9865,2000,"Torgem Shipyard",,,"15-Oct-2009","USD",2.5,"European interests","Greece","Wallem Norway","Norway",,,2020,,,"24-Aug-1998",,,,797,797,,11500,7500,9
12987593,9142447,376609000,"Container","Barbara",4830,1996,"Kroeger Werft",,,"12-Oct-2009",,,"Undisclosed interests","Italy","Brink & Wolffel","Germany",,,,,,"01-Feb-1996",,,,366,366,,4830,2986,12
14215179,9041162,533049200,"Container","Cape Ann*",15562,1993,"Mathias Thesen",,4015.01,"09-Oct-2009","USD",6,"Clients of Majestic Enrich","Malaysia","Hanse Bereederungs","Germany",,,,5130,,,,,,1066,1066,,15562,10837,16
12900321,9103154,525016549,"Container","Cocopalm Isle*",11244,1994,"Shin Kurushima",,4013.01,"02-Oct-2009","USD",13,"Indonesian interests","Indonesia","Tokei Kaiun Co.","Japan",,,,,,,,,,662,662,,11244,8652,15
14214543,9088641,,"Container","Hibiscus Isle*",11250,1994,"Shin Kurushima","#",4013.02,"02-Oct-2009",,,"Indonesian interests","Indonesia","Tokei Kaiun Co.","Japan",,,,,,,,,,662,662,,11250,8652,27
15579885,9301988,255806054,"Container","MSC Cameroun*",37180,2007,"Szczecin Shipyard",,4017.01,"29-Sep-2009","USD",24.5,"Clients of Zeppenfeld","Germany","Costa Cont. Line","Denmark",,,,14306,,"04-Sep-2003",,,,2785,2785,,37125,32903,2
15579919,9301990,636092983,"Container","MSC Andes*",37274,2008,"Szczecin Shipyard",,4017.02,"29-Sep-2009","USD",24.5,"Clients of Zeppenfeld","Germany","Costa Cont. Line","Denmark",,,,,,"04-Sep-2003",,,,2785,2784,,37125,31980,1
16013061,9354648,636014890,"Container","Cypria",23978,2010,"Wadan Yards MTW",,,"29-Sep-2009","EUR",15,"Clients of Briese","Germany","Gebruder Winter","Germany",,,,,,"25-Apr-2005",,38.9,"$m",1702,1698,,23987,18199,0
13006585,9152923,636018081,"Container","Ocean Prosper",22330,1998,"Szczecin Shipyard",,,"25-Sep-2009","USD",7.5,"Greek interests","Greece","Allocean Ltd.","United Kingdom",,,,7452,,"02-Jun-1995",,,,1654,1654,,22330,16250,11
15334295,9289051,373579000,"Container","Ocean Progress",23417,2004,"Guangzhou Wenchong",,,"25-Sep-2009","USD",13.25,"Greek interests","Greece","Allocean Ltd.","United Kingdom",,,,,,"18-Oct-2002",,20.8,"$m",1740,1740,,23400,18334,5
13075107,9167473,371002000,"Container","ACX Dahlia",24542,1998,"Kanasashi K.K.",,,"21-Sep-2009","USD",6.5,"Far Eastern interests","South Korea","Miyazaki Sangyo","Japan",,,,7585,,"14-Apr-1997",,,,1675,1675,,24542,18502,10
12825615,9100243,548740200,"Container","Rio Bogota",7850,1994,"Orskovs Staal.",,,"25-Aug-2009","USD",2.5,"Clients of Military Sealift","United States","Samskip H/F","Iceland",,,,3484,,,,,,703,703,,7850,6297,14
13126197,9189574,212370000,"Container","Ute S.",4814,1999,"Kroeger Werft",,,"21-Aug-2009",,,"Netherlands interests","Netherlands","Karl Schluter","Germany",,,,,,"01-Feb-1998",,,,366,366,,4814,2988,10
13040305,9159842,,"Container","OOCL Ability",24336,1997,"Imabari SB Marugame",,,"21-Aug-2009","USD",6.5,"Clients of Victoria Ocean Way","Greece","OOCL","Hong Kong",,"India",,,,"08-Oct-1996","27-Dec-2018",30,"$m",1560,1560,,24336,16750,12
12791585,9008562,413873000,"Container","Pacific",45696,1992,"Howaldtswerke Werft",,,"21-Aug-2009",,,"Chinese interests","China P.R.","Cyprus Maritime","Greece",,,,,,,,,,2680,2680,,45696,34231,16
15997625,9357535,636018529,"Container","Xpress Annapurna*",22314,2008,"CSBC (Keelung)",,4001.01,"20-Aug-2009","USD",17.25,"Clients of Sea Consortium","Singapore","Cido Shipping","South Korea",,,,,,"18-Mar-2005",,34,"$m",1713,1713,,22314,18123,0
15997759,9357547,229480000,"Container","Ocean Spica*",22314,2008,"CSBC (Keelung)",,4001.02,"20-Aug-2009","USD",17.25,"Clients of Sea Consortium","Singapore","Cido Shipping","South Korea",,,,,,"18-Mar-2005",,34,"$m",1713,1713,,22314,18123,0
13159603,9200031,413249480,"Container","Cliff",9865,2000,"Torgem Shipyard",,,"06-Aug-2009",,,"Clients of Wallem Norway","Hong Kong","A. C. Toepfer","Germany",,,2020,,,"24-Aug-1998",,,,797,797,,11500,7500,9
