"Listing"

"WFR Listing"
"Created 09 March 2022 19:30"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
13029863,"Samsung HI",16731,,,1548,1585,,"06-Dec-1997",15.11,37.5,7380,"Sub-Panamax Container",,604,981,"KMTC Keelung",6460,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"1213","KOREA MARINE TRANSPORT CO., LTD.","South Korea",,"DSOF3",,"Containerships",,"Large (21-50)","South Korea"
13030043,"Samsung HI",16731,,,,1585,,"23-Feb-1998",,,7380,"Sub-Panamax Container",,,,"KMTC Hongkong",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,,,,"1214",,"South Korea",,"DSOH4",21.17,"Containerships",,"Large (21-50)","South Korea"
13030177,"Dae Sun Shipbuilding",3100,,,,215,96,"29-Jan-1997",9.38,,1754,"Sub-Panamax Container",,115,100,"PSL Tiger",,"1 x FP Propeller (Aft Centre) (mechanical), 250rpm",,,,,,,,,"010","PORT SOLUTIONS CO.,LTD","Thailand",,"5IM335",,"Containerships",,"Very Small (1-5) ","Thailand"
13030201,"Korea Tacoma",1859,,,,215,96,"26-Sep-1997",9.57,,1077,,,,,"Chenkwon",,"1 x FP Propeller (Aft Centre) (mechanical), 250rpm",,,"Y",,,,,,"011",,"Unknown",,"BIAJ",,"Containerships",,,"Unknown"
13031703,"HHIC (Yeongdo)",16927,,,,1642,,"08-Jul-1997",12.93,,7595,"Sub-Panamax Container",,,,"X-Press Kohima",6655,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"048","Whitley Shipping Pte ltd","Singapore",,"T2FH5",,"Containerships",,"Large (21-50)","Singapore"
13032339,"Marmara Tersanesi",8530,,,,803,,"19-Jul-1998",,,4076,"General Cargo",,,,"Haneburg",4411,"1 x CP Propeller (Aft Centre) (mechanical)",18,,,,,,,,"057",,"Germany",,"V2AF9",16.25,"Containerships",,"Very Small (1-5) ","Germany"
13032597,"Kyokuyo Shipyard",9352,,,,836,392,"09-Jun-1997",11.92,25.5,5467,"Sub-Panamax Container",,314,522,"Pacific Grace",,"1 x CP Propeller (Aft Centre) (mechanical), 148rpm",,,,,,"Y",,,"410","GEMADEPT SHIPPING SINGAPORE PTE. LTD.","Vietnam",,"3FQJ7",,"Containerships",,"Very Small (1-5) ","Vietnam"
13032621,"Kyokuyo Shipyard",9357,,,,848,396,"18-Aug-1997",12.4,,5467,"Sub-Panamax Container",,314,534,"Meratus Manado",,"1 x CP Propeller (Aft Centre) (mechanical), 148rpm",,,,,,,,,"411","PT MITRA BUANA LINE","Indonesia",,"PMTK",,"Containerships",,"Very Large (51-100)","Indonesia"
13032755,"Daewoo (DSME)",21339,,,2230,1725,,,12.62,42.9,8940,"Sub-Panamax Container",,778,947,"SSL Kutch",9916,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,"Y",,,,,,,"4064","ORIENT EXPRESS LINES INC.","U.A.E.",,"3ENQ2",,"Containerships",,"Medium (11-20)","U.A.E."
13032889,"Daewoo (DSME)",21339,,,,1725,,,12.48,42.9,8940,"Sub-Panamax Container",,778,947,"SSL Kochi",9916,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,"Y",,,,,,,"4065","Shreyas Shipping & Logistics Ltd.","U.A.E.",,"AVWG",,"Containerships",,"Medium (11-20)","U.A.E."
13033099,"Jurong Shipyard",8203,,,,802,,,11.04,,3682,"Sub-Panamax Container",,802,,"Meratus Kupang",3297,"1 x FP Propeller (Aft Centre) (mechanical), 136rpm",,,,,,,,,"1050","PT. MANDIRI BAHARI LINE","Indonesia",,"POYB",,"Containerships",,"Very Large (51-100)","Indonesia"
13033123,"Jurong Shipyard",8203,,,,802,,"06-Jul-1997",10.48,,3682,"Container",,802,,"Hijau Sejuk",,"1 x FP Propeller (Aft Centre) (mechanical), 136rpm",,,,,,,,,"1051",,"Indonesia",,"YEXJ",,"Containerships",,"Very Large (51-100)","Indonesia"
13037097,"Hyundai HI (Ulsan)",39582,,,,3842,,,,69.3,23040,"Post-Panamax Container",,1617,2225,"Itea",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"1075","PRIYANKA SHIPPING LIMITED","Greece",,"D6A2279",19.92,"Containerships",,"Extra Large (100+)","Greece"
13037121,"Hyundai HI (Ulsan)",39582,,,,3842,,,,69.3,23040,"Post-Panamax Container",,1617,2225,"MSC Koroni",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,,,,"1076","Waldo Shipping Co.","Greece",,"D5CD9",20.25,"Containerships",,"Extra Large (100+)","Greece"
13037671,"Dae Sun Shipbuilding",4390,,,,422,,"17-Oct-1996",,,2246,"Sub-Panamax Container",,,,"Damai Bahagia",,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",,,,,,,,,"427",,"Indonesia",,"JZAZ",,"Containerships",,"Very Small (1-5) ","Indonesia"
13037705,"Dae Sun Shipbuilding",4647,,,,446,,"10-May-1997",13.29,,2408,"Sub-Panamax Container",,151,295,"Swan Lake",1813,"1 x FP Propeller (Aft Centre) (mechanical), 170rpm",16,,,,,,,,"SB-429","LAND LAKE SHIPPING CORPORATION LIMITED","China P.R.",,"VRQY3",,"Containerships",,"Very Small (1-5) ","China P.R."
13038599,"CSBC (Keelung)",14063,,,1426,1068,,"17-Feb-1998",13.4,,6004,,,,,"Maersk Ahram",5934,"1 x Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"1672",,"India",,"TRA128",22.75,"Containerships",71206,,"India"
13038623,"CSBC (Keelung)",14120,,,1426,1068,,"06-Apr-1998",11.95,,6004,"Post-Panamax Container",,,,"Alexander Maersk",5817,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"1673","Maersk A/S","Denmark",,"OZRC2",,"Containerships",71206,"Extra Large (100+)","Denmark"
13038757,"CSBC (Kaohsiung)",14120,,,1426,1068,,,12.85,,6004,"Sub-Panamax Container",,,,"Izumi Mas",5817,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,"Y",,,,,,,"1674",,"Indonesia",,"YDIM2",,"Containerships",71206,"Large (21-50)","Indonesia"
13038915,"CSBC (Kaohsiung)",14120,,,1426,1068,,,14.04,,6004,"Sub-Panamax Container",,,,"Ifama Mas",5934,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,"Y",,,,,,,"1675",,"Indonesia",,"YDIW2",,"Containerships",71206,"Large (21-50)","Indonesia"
13039091,"CSBC (Keelung)",14120,,,1426,1068,,,12.75,,6004,"Sub-Panamax Container",,,,"Tygra",5988,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"1676","SEADREAM MARINE CO.","Greece",,"D5KT7",,"Containerships",71206,"Small (6-10) ","Greece"
13040147,"Dae Sun Shipbuilding",3997,,,,342,,"11-Jun-1996",,,2008,"Sub-Panamax Container",,132,210,"Shun De Li",,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",15,,,,,,,,"426","C K Line Co., Ltd.","Seychelles",,"9LU2921",,"Containerships",,"Very Small (1-5) ","Seychelles"
13040305,"Imabari SB Marugame",16750,,,,1560,,"11-May-1997",,,9118,"Sub-Panamax Container",,,,"Princess of Ella",4929,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"1286","Contemporus Maritime Co. Ltd.","Greece",,"T8A3082",21.42,"Containerships",,"Very Small (1-5) ","Greece"
13040439,"Imabari SB Marugame",16705,,,,1392,,"20-Jun-1997",13.8,,9118,"Sub-Panamax Container",,474,918,"Xinde Keelung",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,"Y",,,"1287","Hofuture Shipping Co. Ltd.","China P.R.",,"VRON7",,"Containerships",,"Very Small (1-5) ","China P.R."
13040563,"Imabari SB Marugame",16705,,,,1560,751,"04-Aug-1997",,,9118,"Sub-Panamax Container",,,,"Spring Mas",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,"Y",,,,,,,"1288","PT. Pelayaran Tempuran Emas (Temas Line)","Indonesia",,"PLKT",21.5,"Containerships",,"Large (21-50)","Indonesia"
13040697,"Imabari SB Marugame",16705,,,,1560,777,"17-Sep-1997",12.34,,9118,"Sub-Panamax Container",,,,"LOA Glory",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,,,,"1289","Shanghai Xinou Shipping Co. Ltd.","China P.R.",,"3E2412",,"Containerships",,"Small (6-10) ","China P.R."
13040721,"Mawei SB (Mawei)",6114,,,,740,347,,,,2885,"Sub-Panamax Container",,,,"CTP Innovation",3050,"1 x CP Propeller (Aft Centre) (mechanical), 170rpm",18,,,,,,,,"430-3",,"Indonesia",,"POEM",,"Containerships",,"Small (6-10) ","Indonesia"
13043643,"Shandong Weihai SY",9038,,,,834,,"12-Jan-1998",13.17,25.2,4221,"Crude/Products Tanker",,286,548,"Sinokor Akita",3370,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",18,,,,,,,,"CZ004","SINOKOR MERCHANT MARINE CO., LTD.","South Korea",,"D7DY",,"Containerships",,"Extra Large (100+)","South Korea"
13043777,"Shandong Weihai SY",9038,,,,834,,"12-Sep-1998",13.74,,4221,"Crude/Products Tanker",,,,"Sinokor Vladivostok",3289,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"CZ005","SINOKOR MERCHANT MARINE CO., LTD.","South Korea",,"D7DX",,"Containerships",,"Extra Large (100+)","South Korea"
13044279,"Daewoo (DSME)",21339,,,,1725,,,12.75,42.9,8940,"Sub-Panamax Container",,778,947,"Diyala",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"4066","Mega Bloom Holdings Limited","U.A.E.",,"T2HB5",,"Containerships",,"Very Small (1-5) ","U.A.E."
13044303,"Daewoo (DSME)",21339,,,,1725,,,,42.9,8940,"Sub-Panamax Container",,778,947,"X-Press Suez",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",28,,,,,,,,"4067","X-Press Feeders Egypt for Shipping","Singapore",,"6AKN",19.92,"Containerships",,"Large (21-50)","Singapore"
13044987,"Kanasashi K.K.",16772,,,1900,1398,,"22-Jul-1997",12.58,,8317,"Sub-Panamax Container",,,,"HR Sahare",5706,"1 x Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"3437","KARNAPHULI LIMITED","Bangladesh",,"S2BE8",,"Containerships",93565,"Small (6-10) ","Bangladesh"
13045063,"Kanasashi K.K.",16772,,,1900,1398,,"25-Aug-1997",12.36,,8317,"Sub-Panamax Container",,,,"HR Sarera",5706,"1 x Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"3438","KARNAPHULI LIMITED","Bangladesh",,"S2BE9",,"Containerships",93565,"Small (6-10) ","Bangladesh"
13045197,"Daewoo (DSME)",40268,,,,3961,,,12.87,,22360,"Tug",,,,"Ri Zhao Hong Yun",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,"Y",,,"4059","Shanghai Zhonggu Xinliang Shipping Co Ltd","China P.R.",,"BCJI",,"Containerships",76683,"Medium (11-20)","China P.R."
13045221,"Daewoo (DSME)",40268,,,4827,4113,,,12.8,,22360,"Tug",,,,"Ri Zhao Sheng Shi",,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,"Y",,,,"Y",,,"4060",,"China P.R.",,"BCJA",,"Containerships",76683,"Medium (11-20)","China P.R."
13045771,"Shin Kochi Jyuko",13246,,,1275,1088,,"18-Dec-1997",13.83,31.84,6479,"Sub-Panamax Container",,496,592,"Wan Hai 163",6012,"1 x Propeller (Aft Centre) (mechanical), 127rpm",20,"Y",,,,,,,"7102","WAN HAI LINES (SINGAPORE) PTE LTD","Taiwan",,"S6EN6",,"Containerships",,"Very Large (51-100)","Taiwan"
13045805,"Shin Kochi Jyuko",13246,,,1275,1088,,"20-Mar-1998",13.08,31.84,6479,"Sub-Panamax Container",,496,592,"Wan Hai 165",6012,"1 x Propeller (Aft Centre) (mechanical), 127rpm",20,"Y",,,,,,,"7103","WAN HAI LINES (SINGAPORE) PTE LTD","Taiwan",,"S6EN7",,"Containerships",,"Very Large (51-100)","Taiwan"
13046307,"Tianjin Xingang HI",12044,,,,1098,,"20-Jun-1998",12.53,,6750,"Container",,,,"MSC Belle",4546,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 124rpm, Ø5.70m",,,,,,,,,"319","Bella Oceanic Inc.","Switzerland",,"H9FF",,"Containerships",74252,"Extra Large (100+)","Italy"
13046857,"Hyundai HI (Ulsan)",21611,,,2125,2200,,"05-Dec-1997",15.97,,8640,"Post-Panamax Container",,,,"Progress C",,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,"Y",,,,,,,"1037","Speedcarrier (No.6) Corp.","Greece",,"3FDV8",,"Containerships",76567,"Very Large (51-100)","Greece"
13046981,"Hyundai HI (Ulsan)",21611,,,2125,2200,,"24-Jan-1998",11.39,,8640,"Post-Panamax Container",,,,"Highway",8723,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,"Y",,,,,,,"1038","Speedcarrier (No.7) Corp.","Greece",,"3FGU8",,"Containerships",76567,"Very Large (51-100)","Greece"
13047067,"Hyundai HI (Ulsan)",21611,,,2125,2200,,"24-Jan-1998",14.26,,8640,"Post-Panamax Container",,,,"Bridge",8723,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,"Y",,,,,,,"1039","Speedcarrier (No.8) Corp.","Greece",,"3FGT8",,"Containerships",76567,"Very Large (51-100)","Greece"
13048301,"Imabari SB Marugame",16737,,,2643,1432,,,12.03,,9236,"Post-Panamax Container",,570,862,"Song Yunhe",5173,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",24,,,,,"Y",,,"1300",,"China P.R.",,"3FRF8",,"Containerships",,"Very Large (51-100)","China P.R."
13048435,"Imabari SB Marugame",16737,,,2643,1432,,,12.37,,9236,"Post-Panamax Container",,,,"Feng Yun He",5173,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",22,,,,,"Y",,,"1301",,"China P.R.",,"3FXG8",,"Containerships",,"Very Large (51-100)","China P.R."
13049511,"Iwagi Zosen",11810,,,1030,908,,"08-Mar-1997",13.93,,6668,"Tug",,,,"Danum 171",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",20,"Y",,,,,,,"169","SHIN YANG SHIPPING SDN. BHD.","Malaysia",,"9WTO9",,"Containerships",,"Very Large (51-100)","Malaysia"
13049645,"Iwagi Zosen",11810,,,1030,972,,"08-May-1997",12.56,,6668,"Sub-Panamax Container",,,,"CTP Golden",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",20,,,,,,,,"170","PT. PELAYARAN CARAKA TIRTA PERKASA","Indonesia",,"PNLU",,"Containerships",,"Small (6-10) ","Indonesia"
13050117,"Kanasashi K.K.",18502,,,2195,1675,,"20-May-1997",10.98,,9221,"Diverse",,1073,602,"Hua Xiang 936",7268,"1 x FP Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"3431","Maoming Huaxiang Shipping Co Ltd","China P.R.",,"BSMC",,"Containerships",,"Very Small (1-5) ","China P.R."
13050241,"Murakami Hide",6543,,,,580,257,"11-Jan-1997",11.21,,3336,"Sub-Panamax Container",,,,"Prosper",3062,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm, Ø4.05m",17,,,,,,,,"387",,"Vietnam",,"JVSW5",,"Containerships",,"Very Small (1-5) ","Vietnam"
13050409,"Murakami Hide",6600,,,,566,259,"18-Oct-1997",11.11,,3336,"General Cargo",,,,"Promote",,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",,,,,,,,,"392",,"Vietnam",,"JVTY6",,"Containerships",,"Small (6-10) ","Vietnam"
13050533,"Naikai Zosen Setoda",5888,,,,450,,"23-Jan-1997",17.5,,,"Diverse",,,,"Hansung Incheon",,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"621","Hansung Line Co., Ltd.","South Korea",,"D8BF",,"Containerships",,"Very Small (1-5) ","South Korea"
13051585,"Mawei SB (Mawei)",9038,,,,834,,"04-Nov-1997",13.95,25.97,4221,"Crude/Products Tanker",,286,548,"Sinokor Tianjin",3289,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",18,,,,,,,,"MX438A","SINOKOR MERCHANT MARINE CO., LTD.","South Korea",,"D7DU",,"Containerships",,"Extra Large (100+)","South Korea"
13051901,"Peene Werft",11153,,,,1145,,,9.49,,5284,"Sub-Panamax Container",,,,"Setuba",,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",18,,,,,,,,"477","Turquoise Sea Inc","U.A.E.",,"3EVT6",22.75,"Containerships",,"Medium (11-20)","U.A.E."
13052403,"Samsung HI",37579,,,,3424,,"04-Jul-1998",13.07,68,21891,"Container",,,,"MSC Paola",11431,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,"1224","COMPANIA NAVIERA PANCHRISTINA S.A.","Switzerland",,"D5PE6",,"Containerships",,"Extra Large (100+)","Italy"
13054115,"CSC Jinling Shipyard",4028,,,,519,236,,10.01,,2117,"Diverse",,,,"General Romulo",,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"7015","Nmc Container Lines Inc.","Philippines",,"DUTR8",,"Containerships",,"Medium (11-20)","Philippines"
13056793,"CSC Jinling Shipyard",4151,,,,672,,,,,1679,,,,,"Yip",,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",,,,,,,,,"95-7017","Sicaro Group Corp","St. Kitts & Nevis",,"D6A2309",21.67,"Containerships",,,"St. Kitts & Nevis"
13056827,"CSC Qingshan SY",9068,,,,847,368,"12-Oct-1996",11.65,,4186,"Sub-Panamax Container",,279,568,"FAS Dammam",3992,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"95-02","JCN Schifffahrtsgesellschaft mbH & Co. KG","Germany",,"V2GJ9",,"Containerships",,"Small (6-10) ","Germany"
13058405,"HHIC (Yeongdo)",8306,,,,702,,"30-May-1998",14,,3789,"Bulker",,,,"POS Yokohama",4483,"1 x FP Propeller (Aft Centre) (mechanical), 148rpm",,"Y",,,,,,,"N-057","PAN OCEAN CO., LTD.","South Korea",,"DSOU4",,"Containerships",,"Extra Large (100+)","South Korea"
13058663,"Chengxi Shipyard",3987,,,,345,,,,,1705,"Ferry",,,,"Jing Shui Quan",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,"Y",,,"9601-1",,"China P.R.",,,1.58,"Containerships",,"Very Small (1-5) ","China P.R."
13058797,"Mawei SB (Mawei)",6114,,,,742,,"22-Dec-1996",,,2885,"Sub-Panamax Container",,202,540,"Meratus Banjar 2",2589,"1 x CP Propeller (Aft Centre) (mechanical), 170rpm",14,,,,,,,,"4304",,"Indonesia",,"POXN",18.42,"Containerships",,"Very Large (51-100)","Indonesia"
13058955,"Flender Werft",21583,,,1682,2169,,"30-Apr-1998",11.47,45.3,11807,,,866,1303,"Xin Long Yun 86",8989,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,"Y",,,,,,"664","Unknown","China P.R.",,"BQLA",,"Containerships",,,"China P.R."
13059457,"Aker MTW Werft",15929,,,1703,1608,,"06-Dec-1997",11.69,35.3,9227,"Sub-Panamax Container",,594,1014,"OEL Shravan",5577,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",21,,,,,,,,"304","Orient Express Lines Inc.","U.A.E.",,"3EID8",,"Containerships",,"Medium (11-20)","U.A.E."
13059615,"J. J. Sietas",9962,,,1036,969,450,"05-Sep-1997",13.9,,5208,"Sub-Panamax Container",,348,621,"Leonie P",4470,"1 x CP Propeller (Aft Centre) (mechanical), 106rpm",,,,,,,,,"1048","Schiffahrts GmbH & Co. KG MS "LEONIE P"","Germany",,"V2OP5",,"Containerships",,"Very Small (1-5) ","Germany"
13059749,"J. J. Sietas",7999,,,,864,,"10-Nov-1997",11.95,,3814,"Sub-Panamax Container",,238,626,"Rainer D",3214,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",13,,,,,,,,"1111","DREVIN SHIPMANAGEMENT CORPORATION","Germany",,"D5SC7",,"Containerships",,"Small (6-10) ","Germany"
13059873,"J. J. Sietas",6378,,,,700,346,"06-Jan-1998",13.26,,3998,"Ro-Ro",,432,268,"Alasa",2093,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"1125","Alasa Shipping Co. Ltd.","Cyprus",,"C4RW2",,"Containerships",,"Very Small (1-5) ","Greece"
13061263,"Tille Schpsb.",2599,,,,301,147,"15-Nov-1997",10.32,,1280,"Sub-Panamax Container",,72,229,"Al Hussein",1754,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 220rpm",9,,,,,,,,"316","Al Hussein Inc-Mai","U.A.E.",,"5VHH8",,"Containerships",,"Very Small (1-5) ","U.A.E."
13061397,"Tille Schpsb.",2559,,,,301,147,"20-Mar-1998",,,1226,,,72,229,"Maria Discovery",,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 220rpm",,,"Y",,,,,,"317","Safaa Abdulsalam Abdullah","Unknown",,"3FHS6",,"Containerships",,,"Unknown"
13061689,"Stocznia Gdynia",23722,,,2740,1835,,"28-Nov-1998",12.94,45,9843,"Diverse",,780,1055,"MSC Uma",12358,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",18,,,,,,,,"8138/7","Expert Trading Co.","Greece",,"CQIV8",,"Containerships",,"Very Large (51-100)","Greece"
13065395,"Daewoo (DSME)",39174,,,,2808,,,15.16,,17884,"Post-Panamax Container",,,,"Mississauga Express",15672,"1 x FP Propeller (Aft Centre) (mechanical), 93rpm",22,,,,,,,,"4056","Hapag Lloyd Aktiengesellschaft","Germany",,"ZCBP6",,"Containerships",79267,"Extra Large (100+)","Germany"
13065429,"Daewoo (DSME)",39174,,,,2808,,,14.51,,17884,"Post-Panamax Container",,,,"Ottawa Express",15672,"1 x FP Propeller (Aft Centre) (mechanical), 93rpm",,,,,,,,,"4057","Hapag Lloyd Aktiengesellschaft","Germany",,"ZCBP5",,"Containerships",79267,"Extra Large (100+)","Germany"
13067681,"Peene Werft",6400,,,,698,330,"29-Aug-1997",9.72,,3278,"General Cargo",,204,494,"Serrano",3396,"1 x CP Propeller (Aft Centre) (mechanical), MAN Energy Solutions",,,,,,,,,"177","Green Wave Ship Services LLC","Lebanon",,"5VIF2",,"Containerships",,"Very Small (1-5) ","Lebanon"
13067715,"Thyssen Nordsee",25500,,,,2442,,"20-Dec-1997",13.98,,12450,"Post-Panamax Container",,1456,986,"Amalia C",10495,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 110rpm",,"Y",,,,,,,"519","Trindade Maritime Co.","Greece",,"9HA3333",,"Containerships",,"Very Large (51-100)","Greece"
13067849,"Thyssen Nordsee",24499,,,,2442,,"18-Apr-1998",12.98,49.9,12450,"Container",,1456,986,"MSC Alix 3",10495,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 100rpm",,,,,,,,,"520","ALIX 3 SHIPPING LIMITED","Switzerland",,"A8CQ5",,"Containerships",,"Extra Large (100+)","Italy"
13067973,"J. J. Sietas",3999,,,,508,243,"19-Jan-1998",10.21,,2176,"General Cargo",,143,365,"Victoria",2067,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 162rpm",9,,,,,"Y",,,"1171","VICTORIA SHIPPING LTD","Lithuania",,"LYBE",,"Containerships",,"Large (21-50)","Lithuania"
13069001,"HHIC (Yeongdo)",8612,,,,710,325,,,24.2,3908,"Sub-Panamax Container",,,,"Tanto Senang",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 124rpm, Ø4.90m",,,,,,,,,"N-059",,"Indonesia",,"POSX",,"Containerships",,"Very Large (51-100)","Indonesia"
13069135,"HHIC (Yeongdo)",8612,,,,710,325,,10.35,42.2,3908,"Sub-Panamax Container",,278,432,"Tanto Semangat",,"1 x FP Propeller (Aft Centre) (mechanical), Silla Metal, 124rpm, Ø4.90m",,,,,,,,,"N-060",,"Indonesia",,"POSY",,"Containerships",,"Very Large (51-100)","Indonesia"
13069843,"Howaldtswerke Werft",15500,,,,1658,,"30-Mar-1998",13.07,44.1,7565,"Container",,,,"MSC Edith",4877,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"336","Edith Maritime Inc.","Switzerland",,"D5PF4",,"Containerships",72326,"Extra Large (100+)","Italy"
13069977,"Howaldtswerke Werft",15500,,,,1658,,"20-May-1998",13.75,44.1,7565,"Container",,,,"MSC Marylena",4877,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"337","Marylena Shipping Ltd.","Switzerland",,"CQIF7",,"Containerships",72326,"Extra Large (100+)","Italy"
13070023,"Howaldtswerke Werft",15500,,,,1658,,"24-Jul-1998",13.43,44.1,7565,"Container",,,,"MSC Caitlin",4877,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"338","Caitlin Marine Inc.","Switzerland",,"D5PF3",,"Containerships",72326,"Extra Large (100+)","Italy"
13070157,"Howaldtswerke Werft",15500,,,,1685,,"18-Sep-1998",12.74,44.1,7565,"Container",,,,"MSC Adriana",4877,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"339","Adriana Oceanway Ltd.","Switzerland",,"D5PE9",,"Containerships",72326,"Extra Large (100+)","Italy"
13070999,"Warnowwerft",31333,,,4431,2902,,,15.33,54.9,18650,"Sub-Panamax Container",,,,"Maersk Penang",10239,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"012","GW Granby Holdings LLC","Greece",,"D5YK3",,"Containerships",76445,"Medium (11-20)","Greece"
13071075,"Warnowwerft",31333,,,4431,2902,,"10-Jul-1998",15.01,54.9,18650,"Sub-Panamax Container",,,,"Maersk Palermo",10239,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"014","GW Gaines Holdings LLC","Greece",,"D5YK2",,"Containerships",76445,"Medium (11-20)","Greece"
13071109,"Warnowwerft",31207,,,3797,2902,,,,,18650,,,,,"Phuket",10459,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",21,,"Y",,,,,,"015",,"Unknown",,"T2FZ5",19.5,"Containerships",76445,,"Unknown"
