"Listing"

"WFR Listing"
"Created 16 February 2022 06:06"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16255326,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens ZYC1.2/342-0.7",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-GM155 - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 155mkW total at 1,500rpm driving 1 x Stamford Power UCM 274 G - AC generator(s) at 120ekW total, (150kVA total) 400V at 50Hz",16.2,"Bulk Carrier"
16255689,9,,,,,,"International",,,,"Asia",,,,6,2,,3,,22,,41,,34,,,,,,2.2,4.7,,,"1 x Boiler, Composite - Osaka Boiler",,"1 x Emergency Diesel Gen. - Doosan Infracore AD126TIS - 4-stroke 6-cyl. 123mm x 155mm bore/stroke 247mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.55,"Bulk Carrier"
16255692,9,,,,,,"International",,,,"Asia",,,,,,,,,35,,33,,33,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD126TIS - 4-stroke 6-cyl. 123mm x 155mm bore/stroke 247mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.55,"Bulk Carrier"
16255700,9,,,,,,"International",,,,,,,,5,3,,10,,18,1,23,4,34,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD126TIS - 4-stroke 6-cyl. 123mm x 155mm bore/stroke 247mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",24.55,"Bulk Carrier"
16255713,9,,,,,,"International",,,,"Asia",,,,,,2,,,29,,32,,39,,,,,,,,,,"1 x Boiler, Composite - Miura GK-2730 at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 160ekW total, (200kVA total) at 60Hz",24.7,"Bulk Carrier"
16255726,9,,,,,,"International",,,,,,,10,0,3,0,29,4,6,8,13,11,15,,,,,,,,,,"1 x Boiler, Composite - Miura GK-2730 at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 160ekW total, (200kVA total) at 60Hz",24.7,"Bulk Carrier"
16255742,7,"1 x Exhaust Scrubber - SOx - Yara Marine Tech",,,,,"International",,,,,15,,3,,6,27,3,2,9,2,23,2,8,1,,,,,,,,,,,,20.05,"Bulk Carrier"
16255755,7,"1 x Exhaust Scrubber - SOx - Yara Marine Tech",,,,,"International",,,,,,,10,,4,79,,3,,,,,,,,5,,,,,,,,,,20.05,"Bulk Carrier"
16256149,7,,,,,,"International",,,,,,4,1,54,9,5,4,3,8,,8,,5,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke -  at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",20.1,"Bulk Carrier"
16256152,7,,,,,,"International",,,,,9,,17,16,7,12,6,9,1,2,10,2,9,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke -  at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.1,"Bulk Carrier"
16256165,9,,,,,,"International",,,,,,,1,9,6,,10,,13,,35,,26,,,,,,,,,,,,,22.6,"Bulk Carrier"
16256194,5,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,,,,,5,,10,,15,,31,,40,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 30.20m2 at 7.80 bar, 1 x Exhaust Gas Economiser - Kangrim",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",25.1,"Bulk Ore Carrier"
16256202,5,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,,,,,3,,7,,19,,37,,34,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 30.20m2 at 7.80 bar, 1 x Exhaust Gas Economiser - Kangrim",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",25.1,"Bulk Ore Carrier"
16256215,5,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,,,,15,6,,8,,17,,24,,30,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 30.20m2 at 7.80 bar, 1 x Exhaust Gas Economiser - Kangrim",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",25.1,"Bulk Ore Carrier"
16256228,9,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,,,,6,4,,7,,20,,27,,37,,,,,,,,,,,,,25,"Bulk Carrier"
16256231,9,"1 x Exhaust Scrubber - SOx - SMDERI",,,,,"International",,,,,,,,17,8,5,13,10,4,8,13,2,19,,,,,,3,6,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.9,"Bulk Carrier"
16256244,9,"1 x Exhaust Scrubber - SOx - SMDERI",,,,,"International",,,,,,,3,10,11,11,7,8,6,2,22,2,18,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  at 1,800rpm driving 1 x AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.9,"Bulk Carrier"
16256260,5,,,,,,"International",,,,,,,18,33,15,0,13,6,,2,,12,0,,,,,,3,6,,,,,,18.5,"Bulk Carrier"
16256273,5,,,,,,"International",,,,,,,8,7,13,0,3,19,,40,,11,0,,,,,,3,6,,,,,,18.5,"Bulk Carrier"
16237001,5,,,,,,"International",,,,,,,14,8,47,0,,31,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier"
16237014,5,,,,,,"International",,,,,,,21,4,16,39,,24,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier"
16237027,5,,,,,,"International",,,,,,,8,,39,10,11,28,,,,4,,,,,,,,,,,"1 x Boiler, Composite - Miura - 387m2 at 8 bar, 1 x Boiler, Oil/Gas fired - Miura -  27 m2 at 8 bar","F","1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18.5,"Bulk Carrier"
16237030,5,,,,,,"International",,,,,,,20,9,17,22,,32,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated at 6 bar, 1 x Boiler, Oil/Gas fired -  at 6 bar","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 570ekW total, (713kVA total)",18.5,"Bulk Carrier"
16237043,5,,,,,,"International",,,,,,,11,2,4,4,10,3,24,31,0,9,2,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 150ekW total, (187.50kVA total) at 60Hz",15,"Bulk Carrier"
16237056,5,,,,,,"International",,,,,,,,19,19,25,8,29,,,,,,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 150ekW total, (187.50kVA total) at 60Hz",15,"Bulk Carrier"
16237069,5,,,,,,"International",,,,,,,,62,12,4,,21,,,,,,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 150ekW total, (187.50kVA total) at 60Hz",15,"Bulk Carrier"
16237148,9,,,,,,"International",,,,,,,,4,9,9,7,4,14,5,16,8,23,,,,,,,,,,,,,24.8,"Bulk Carrier"
16237151,9,,,,,,"International",,,,,,,15,6,17,37,5,2,,2,8,2,6,,,,,,,,,,,,,24.8,"Bulk Carrier"
16237256,5,,,,,,"International",,,,,,,,15,25,18,7,11,,8,,4,12,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC",,"1 x Emergency Diesel Gen. - Cummins Inc QSB7-DM - 4-stroke 6-cyl. 107mm x 124mm bore/stroke 210mkW total at 1,800rpm AC generator(s) at 60Hz",15,"Bulk Carrier"
16237269,5,,,,,,"International",,,,,10,,15,,0,6,,24,2,,30,,11,2,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC",,"1 x Emergency Diesel Gen. - Cummins Inc QSB7-DM - 4-stroke 6-cyl. 107mm x 124mm bore/stroke 210mkW total at 1,800rpm driving 1 x AC generator(s) at 150ekW total, (188kVA total) at 60Hz",15,"Bulk Carrier"
16237272,5,,,,,,"International",,,,,,,,26,18,7,15,,2,11,7,9,4,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC",,"1 x Emergency Diesel Gen. - Cummins Inc QSB7-DM - 4-stroke 6-cyl. 107mm x 124mm bore/stroke 210mkW total at 1,800rpm driving 1 x AC generator(s) at 150ekW total, (188kVA total) at 60Hz",15,"Bulk Carrier"
16237351,5,,,,,,"International",,,,,,,10,19,17,10,3,10,2,,15,,14,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 6.90 bar","Folding","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",14.05,"Bulk Carrier"
16237364,5,,,,,,"International",,,,,,,12,17,4,10,0,26,,2,16,2,8,3,,,0.2,0.2,1.8,4.5,,,"1 x Boiler, Composite - Osaka Boiler at 6.90 bar","Folding","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",14.05,"Bulk Carrier"
16237377,5,,,,,,"International",,,,,5,,9,23,16,,1,8,8,,12,8,8,1,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 6.90 bar","Folding","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",14.05,"Bulk Carrier"
16237380,5,,,,,,"International",,,,,,,14,40,17,0,,29,,,,,,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 6.90 bar","Folding","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",14.05,"Bulk Carrier"
16237469,5,,,,,,"International",,,,,,,8,10,12,3,13,3,,14,16,14,9,,,,0.1,0.1,2.2,5.4,,,"1 x Boiler, Composite - Tortoise at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",14.3,"Bulk Carrier"
16237627,9,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,,,,8,3,,6,,22,,27,,34,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.7,"Bulk Carrier"
16237801,5,,,,,,"International",,,,,20,5,13,3,2,12,0,17,,4,18,3,7,,,,,,2.5,5,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 112mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 E - AC generator(s) at 110.40ekW total, (138kVA total) at 60Hz",15.2,"Bulk Carrier"
16237951,5,,,,,,"International",,,,,,,,,16,9,8,15,,6,14,19,13,,,,2.5,2.5,2.3,5.1,,,,,,16.5,"Bulk Carrier"
16237964,5,,,,,,"International",,,,,,,,11,2,,17,7,,40,9,10,4,,,,,,,,,,,,,16.5,"Bulk Carrier"
16237977,5,,,,,,"International",,,,,6,,9,,30,,4,21,,2,14,2,13,1,,,,1.8,3,,,,,,,16.5,"Bulk Carrier"
16238329,7,,,,,,"International",,,,,,,,18,13,16,10,14,1,2,2,2,24,,,,,,1.6,4.4,,,"1 x Boiler, Composite - Alfa Laval at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16238332,7,,,,,,"International",,,,,,,6,32,9,0,14,8,,,6,2,31,,,,,,1.6,4.4,,,"1 x Boiler, Composite - Alfa Laval at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16238640,7,,,,,,"International",,,,,10,,,14,7,,10,21,2,2,21,2,9,2,,,0.1,0.1,0.1,0.2,,,"1 x Boiler, Composite - Osaka Boiler - 224m2 at 7 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16238653,7,,,,,,"International",,,,,7,11,,20,7,,7,6,2,2,23,5,11,1,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 224m2 at 7 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16238679,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,11,,,10,3,,8,,10,1,30,6,19,2,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16238682,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,2,21,26,16,8,20,3,,,2,1,2,3,,,1,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16240485,5,,,,,,"International",,,,,,,,11,22,,4,11,12,15,1,13,10,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16240498,7,,,,,,"International",,,,,,24,,14,7,11,4,2,3,2,13,2,18,,,,2,2,,,,,,,,19.9,"Bulk Carrier"
16240506,5,,,,,,"International",,,,"Asia",,,,,,,,,23,,40,,37,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 8 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.9,"Bulk Carrier"
16240535,5,,,,,,"International",,,,,,,12,6,13,18,0,38,,4,,10,,,,,,,,,,,"1 x Boiler, Composite - Miura GK-2032-1100/1730 - 223.90m2 at 8 bar","F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 111mm x 125mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 72ekW total, (90kVA total) at 60Hz",18.6,"Bulk Carrier"
16240548,5,,,,,,"International",,,,,,,,52,6,11,7,2,,2,13,0,7,,,,,,3.2,5.6,,,"1 x Boiler, Composite - Miura GK-2032-1100/1730 - 223.90m2 at 8 bar","F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 111mm x 125mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 72ekW total, (90kVA total) at 60Hz",18.6,"Bulk Carrier"
16240551,9,,,,,,"International",,,,,,,8,6,7,24,11,5,3,2,13,7,12,,,0,,,,,,,"1 x Boiler, Composite - Miura GK-2730 at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 H - AC generator(s) at 160ekW total, (200kVA total) at 60Hz",24.7,"Bulk Carrier"
16240577,9,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,10,,,,,,,,27,,42,,19,2,,,,,,,,,"1 x Boiler, Composite - Miura at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.7,"Bulk Carrier"
16240580,9,"1 x Exhaust Scrubber - SOx - ContiOcean",,,,,"International",,,,,,,,6,15,,14,,17,,18,,30,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",24.7,"Bulk Carrier"
16240593,9,,,,,,"International",,,,,,,,10,21,14,12,,,,28,,15,,,,,,,,,,"1 x Boiler, Composite - Miura at 8 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x generator(s)",24.7,"Bulk Carrier"
16240601,7,,,,,,"International",,,,,63,,0,,,,,,13,,14,,7,3,,,,,,,,,"1 x Boiler, Composite - Miura at 8 bar","S","1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 125mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.9,"Bulk Carrier"
16240643,5,,,,,,"International",,,,,23,,1,,,,,,6,,18,,49,4,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",18.6,"Bulk Carrier"
16240698,5,,,,,,"International",,,,,9,8,4,12,5,,,11,14,,18,,18,,,,1.8,1.8,2.2,4,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar","F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16240706,5,,,,,,"International",,,,,21,,,,,,,,22,,31,4,18,4,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar","F","1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16240722,5,,,,,,"International",,,,,,,,,,,24,10,10,2,17,12,25,,,,,,,,,,,"F",,18.6,"Bulk Carrier"
16240748,5,,,,,,"International",,,,,19,,6,19,2,,,,6,2,11,10,25,3,,,0.1,0.1,,,,,,"F",,18.6,"Bulk Carrier"
16240801,7,,,,,,"International",,,,,29,,,10,4,,4,11,,6,14,9,7,5,,,,,,,,,"1 x Boiler, Composite - Tortoise at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.85,"Bulk Carrier"
16224364,5,,,,,,"International",,,,,13,,8,2,8,,18,2,5,2,28,7,4,2,,,,,2.8,4.8,,,"1 x Boiler, Composite - Osaka Boiler at 6 bar","F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.1,"Bulk Carrier"
16224393,5,,,,,,"International",,,,,,,1,30,18,13,3,28,,4,,,,,,2,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.1,"Bulk Carrier"
16224469,5,,,,,,"International",,,,,10,,,12,21,,4,6,,17,12,7,11,1,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.1,"Bulk Carrier"
16224485,5,,,,,,"International",,,,,,,16,27,6,1,,18,,17,,15,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 6 bar","F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.1,"Bulk Carrier"
16224564,5,,,,,,"International",,,,,,,21,10,22,1,,46,,,,,,,,,,,2,4.5,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.1,"Bulk Carrier"
16224577,5,,,,,,"International",,,,,,,1,,2,5,20,13,,6,14,29,11,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.1,"Bulk Carrier"
16224814,9,,,,,,"International",,,,,,,,11,5,,10,,19,,30,,25,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar, 1 x Boiler, Exhaust Heated - Osaka Boiler at 5 bar",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 280mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",25,"Bulk Carrier"
16224898,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,12,,26,12,5,0,5,4,,13,12,,10,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16224906,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,19,,7,15,5,,11,,,,26,,9,7,,,0.2,0.2,2.8,3.8,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16224922,7,,,,,,"International",,,,,,14,,22,4,9,4,2,10,2,17,2,11,,,2,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier"
16224993,5,,,,,,"International",,,,,,,29,31,6,33,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC - 302m2 at 7 bar, 1 x Exhaust Gas Economiser - Alfa Laval Aalborg Mission™ XS",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 110ekW total, (138kVA total) at 60Hz",14.7,"Bulk Carrier"
16225008,5,,,,,,"International",,,,,,,15,29,17,25,,8,,6,,,,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC - 302m2 at 7 bar, 1 x Exhaust Gas Economiser - Alfa Laval Aalborg Mission™ XS",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 110ekW total, (138kVA total) at 60Hz",14.7,"Bulk Carrier"
16225011,5,,,,,,"International",,,,,,,34,13,3,20,,,,,,,,,,30,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC - 302m2 at 7 bar, 1 x Exhaust Gas Economiser - Alfa Laval Aalborg Mission™ XS",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 110ekW total, (138kVA total) at 60Hz",14.7,"Bulk Carrier"
16225024,5,,,,,,"International",,,,,,,,24,8,42,0,4,,4,,14,5,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC - 302m2 at 7 bar, 1 x Exhaust Gas Economiser - Alfa Laval Aalborg Mission™ XS",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 110ekW total, (138kVA total) at 60Hz",14.7,"Bulk Carrier"
