"Listing"

"WFR Listing"
"Created 09 March 2022 20:02"


"CVN","Core Deployment Type (Last 12 Months)","Port Core Deployment (Last 12 Months)","Country Core Deployment (Last 12 Months)","Region Core Deployment (Last 12 Months)","Continent Core Deployment (Last 12 Months)","Atlantic/Pacific Deployment (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Hatch Description","Depth Moulded (m)","Group","Beam Ext (m)","Bridge Position Ind","Max TEU Tiers on Deck","TEU Max Row Athwart","Reefer Plugs Total No","Twin Island (Ind)"
16043284,"International",,,,,"Atlantic/Pacific",11,2,,,12,10,16,5,,8,19,10,6,,,,,,,,,,24.8,"FCC",,,,,600,"N"
16043642,"International",,,,,"Atlantic/Pacific",,,,,,,,88,,12,,,,,,,,2.2,,,3.4,,14.3,"FCC",,,6,11,260,"N"
16043655,"International",,,,,"Pacific",12,,,,,,,,,,84,,2,2,,,,2.2,,,3.4,,14.3,"FCC",,,6,11,300,"N"
16043668,"International",,,,"Asia","Pacific",,,,,,0,,,63,,3,,36,,,,,3.5,,,3.5,,14.3,"FCC",,,6,11,345,"N"
16043671,"International",,,,,"Pacific",,,,,,,46,,,22,27,2,3,,,,,3.5,,,3.5,,14.3,"FCC",,,6,11,300,"N"
16043684,"International",,,,,"Atlantic/Pacific",16,,,,6,,20,,,3,28,8,18,0,,,,,,,,,27.3,"FCC",,,,,960,"N"
16043697,"International",,,,,"Atlantic/Pacific",35,,,,12,,9,,,,25,3,13,2,,,,,,,,,27.3,"FCC",,,,,960,"N"
16043705,"International",,,,,"Atlantic/Pacific",38,,,,5,,4,,,,40,1,8,4,,,,,,12,11,,27.3,"FCC",,,,,960,"N"
16043718,"International",,,,,"Atlantic/Pacific",21,,,,5,4,7,3,,7,30,7,16,1,,,,,,12,11,,27.3,"FCC",,,,,960,"N"
16043721,"International",,,,,"Atlantic/Pacific",39,,,,,,1,6,,4,40,3,3,4,,,,,,,,,29.74,"FCC",,,,,800,"N"
16043734,"International",,,,,"Atlantic/Pacific",9,,7,,,,1,22,,10,33,7,10,1,,,,,,,,,29.74,"FCC",,,,,800,"N"
16043747,"International",,,,,"Atlantic/Pacific",37,,,,,,0,7,,4,41,3,4,4,,,,,,,,,29.74,"FCC",,,,,800,"N"
16043750,"International",,,,,"Atlantic/Pacific",39,,4,,0,1,0,3,,1,42,2,4,3,,,,,,,,,29.74,"FCC",,,,,800,"N"
16043763,"International",,,,,"Atlantic/Pacific",45,,,,5,,5,,,,35,2,5,3,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16043776,"International",,,,,"Atlantic/Pacific",32,,,,0,10,1,6,,5,30,6,8,3,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16043789,"International",,,,,"Atlantic/Pacific",47,,,,6,,5,,,,22,3,16,1,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16043792,"International",,,,,"Atlantic/Pacific",13,,,,0,22,2,9,,7,22,8,14,1,,,,,,,,,29.9,"FCC",,,,,1000,"Y"
16043868,"International",,,,,"Atlantic",,,13,53,2,,,31,,,,,,,,,,,,,,,9.2,"FCC",,,,,116,"N"
16043884,"Regional",,,"Mediterranean / Black Sea","Europe","Atlantic",,,,,,,,100,,,,,,,,,,,,,,,9.2,"FCC",,,,,116,"N"
16043897,"International",,,,,"Atlantic",,,,,1,,,99,,,,,,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16043905,"Regional",,,"Mediterranean / Black Sea","Europe","Atlantic",,,,,0,0,,100,,,,,,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16044007,"International",,,,,"Atlantic",,,,,13,48,,39,,,,,,,,,,,,,,,11.3,"FCC",,,,,234,"N"
16044010,"International",,,,,"Atlantic",,,,,26,71,,3,,,,,,,,,,,,,,,11.3,"FCC",,,,,234,"N"
16044094,"International",,,,,"Atlantic/Pacific",16,,24,,4,1,,6,,7,22,8,9,3,,,,,,12,11,,27.3,"FCC",,,,,800,"N"
16044102,"International",,,,,"Atlantic/Pacific",25,,37,2,2,,2,,1,,24,,2,5,,,,,,12,11,,27.3,"FCC",,,,,800,"N"
16044115,"International",,,,,"Atlantic/Pacific",33,,34,,,,,,,,25,,,8,,,,,,12,11,,27.3,"FCC",,,,,800,"N"
16044128,"International",,,,,"Atlantic/Pacific",31,,33,,,,,,,,28,,,7,,,,,,12,11,,27.3,"FCC",,,,,800,"N"
16044131,"International",,,,,"Pacific",46,,,,,,6,,,4,19,4,19,2,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044144,"International",,,,,"Atlantic/Pacific",31,,,,6,,6,4,,3,29,5,14,1,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044157,"International",,,,,"Atlantic/Pacific",43,,,,0,6,0,3,,8,29,4,5,1,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044160,"International",,,,,"Atlantic/Pacific",1,,,,0,28,3,14,,9,15,11,20,,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044173,"International",,,,,"Atlantic/Pacific",,,,,0,37,1,22,,21,0,19,1,,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044186,"International",,,,,"Atlantic/Pacific",8,,,,0,19,1,12,,13,20,13,13,1,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044199,"International",,,,,"Pacific",40,,,,,,,,,4,43,4,8,1,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044207,"International",,,,,"Atlantic/Pacific",,,,,0,33,1,24,,20,,21,,,,,,,,,,,29.9,"FCC",,"Forward",,20,1000,"Y"
16044210,"International",,,,,"Atlantic/Pacific",,,,,,0,,3,,,42,31,23,,,,,,,,,,24.2,"FCC",,,,,1162,"N"
16044223,"International",,,,"Asia","Pacific",,,,,,,,,62,,,,38,,,,,,,,,,19.1,"FCC",,,,,879,"N"
16044236,"International",,,,,"Pacific",4,,,,,,,,35,,39,,21,1,,,,6.3,,,6.3,,19.1,"FCC",,,,,879,"N"
16044573,"Regional",,,"Indian Subcontinent","Middle East/ISC","Pacific",,,,,,,,,,,,100,0,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16045033,"International",,,,,"Atlantic/Pacific",,,,,42,,20,,,,15,,23,,,,,,,,,,20.14,"FCC",,,,,700,"N"
16045046,"International",,,,,"Atlantic/Pacific",50,,7,,1,0,,1,,0,33,,,7,,,,,,,,,20.14,"FCC",,,,,700,"N"
16045059,"International",,,,,"Atlantic/Pacific",44,,14,,,,,,,,32,0,2,8,,,,,,,,,20.14,"FCC",,,,,700,"N"
16045062,"International",,,,,"Atlantic/Pacific",,,24,,8,1,4,11,,12,0,15,25,,,,,,,,,,20.14,"FCC",,,,,700,"N"
16045075,"International",,,,,"Atlantic/Pacific",14,,5,,,,,,,6,11,27,36,1,,,,,,,,,17.45,"FCC",,,,,1200,"Y"
16045088,"International",,,,,"Atlantic/Pacific",8,,9,,1,5,0,5,3,4,37,6,20,0,,,,,,,,,17.45,"FCC",,,,,1200,"Y"
16045091,"International",,,,,"Atlantic/Pacific",14,,12,,2,1,0,4,,4,26,15,20,2,,,,,,,,,17.45,"FCC",,,,,1200,"Y"
16045109,"International",,,,,"Atlantic/Pacific",16,16,2,,2,0,,1,,,24,18,21,0,,,,,,,,,17.45,"FCC",,,,,1200,"Y"
16045204,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,10.5,"FCC",,,,,118,"N"
16045217,"International",,,,"Asia","Pacific",,,,,,,,,,,83,,,17,,,,,,,,,10.5,"FCC",,,,,118,"N"
16045288,"International",,,,,"Pacific",25,,,,,,,,,,19,11,40,5,,,,,,,,,19.3,"FCC",,,,,330,"N"
16045291,"International",,,,,"Atlantic/Pacific",,,,,37,,21,,,,23,,19,,,,,,,,,,19.3,"FCC",,,,,330,"N"
16045909,"International",,,,,"Atlantic/Pacific",32,,5,,10,0,2,12,,2,27,3,5,0,,,,,,,,"Pontoon",21.5,"FCC",,,,,560,"N"
16045912,"International",,,,,"Atlantic/Pacific",29,,5,,,,,,,,65,,0,0,,,,,,,,"Pontoon",21.5,"FCC",,,,,560,"N"
16045925,"International",,,,,"Pacific",,,,,,,,,3,,40,31,26,,,,,,,,,"Pontoon",21.5,"FCC",,,,,560,"N"
16045938,"International",,,,,"Atlantic/Pacific",26,,3,,,,,,6,,61,,3,1,,,,,,,,"Pontoon",21.5,"FCC",,,,,560,"N"
16045941,"International",,,,"Asia","Pacific",,,,,,,,,69,,,,31,,,,,,,,,,18.5,"FCC",,,,,500,"N"
16045954,"International",,,,,"Pacific",,,,,,,9,,,65,,26,,,,,,,,,,,18.5,"FCC",,,,,500,"N"
16046027,"International",,,,,"Atlantic/Pacific",,,31,,10,9,,17,,22,,11,,,,,,,,,,,24.8,"FCC",,,,,920,"N"
16046243,"International",,,,,"Atlantic/Pacific",25,,1,,10,,6,,,,35,1,17,4,,,,6,,,6.5,"Pontoon",19.3,"FCC",,,,,326,"N"
16046256,"International",,,,,"Atlantic/Pacific",1,,,,19,,10,,17,,14,2,37,,,,,6,,,6.5,"Pontoon",19.3,"FCC",,,,,326,"N"
16046751,"International",,,,,"Pacific",,,,,,,0,,,4,35,9,52,,,,,,,,,,14.3,"FCC",,,6,11,300,"N"
16046780,"International",,,,"Asia","Pacific",1,,,,0,,3,,,,57,1,37,,,,,7.5,,,5.5,,19.3,"FCC",,,,,550,"N"
16046793,"International",,,,,"Atlantic/Pacific",12,,18,,3,0,4,4,,4,33,6,15,2,,,,,,,,,19.3,"FCC",,,,,550,"N"
16046801,"International",,,,,"Pacific",59,,,,,,,,,,33,,2,6,,,,7.5,,,5.5,,19.3,"FCC",,,,,550,"N"
16046814,"International",,,,,"Atlantic/Pacific",,,,,42,,20,,,,15,,23,,,,,7.5,,,5.5,,19.3,"FCC",,,,,550,"N"
16046856,"International",,,,"Asia","Pacific",,,,,,,,,,,49,,43,7,,,,,,,,,19.3,"FCC",,,,,440,"N"
16046869,"International",,,,"Europe","Atlantic",,,,,0,43,,57,,,,,,,,,,,,,,,19.3,"FCC",,,,,440,"N"
16046872,"International",,,,,"Atlantic",,,,,88,,,12,,,,,,,,,,,,,,,19.3,"FCC",,,,,440,"N"
16047529,"International",,,,,"Pacific",14,,,,,,,,,9,42,13,21,1,,,,,,,,,24.8,"FCC",,,,,460,"N"
16047545,"International",,,,,"Pacific",45,7,,,,,,,,,43,,0,5,,,,,,,,,24.8,"FCC",,,,,460,"N"
16047587,"International",,,,,"Atlantic/Pacific",,,,0,,0,,,14,,6,,80,,,,,,,,4.5,,19.3,"FCC",,,,,698,"N"
16047590,"International",,,,,"Atlantic/Pacific",4,,11,,1,,0,2,,5,27,35,14,1,,,,,,,4.5,,19.3,"FCC",,,,,698,"N"
16047608,"International",,,,"Asia","Pacific",,,,,,,,0,,,61,,21,17,,,,,,,4.5,,19.3,"FCC",,,,,698,"N"
16047611,"International",,,,"Asia","Pacific",,,,,,,,,,,54,,30,16,,,,,,,4.5,,19.3,"FCC",,,,,698,"N"
16048092,"International",,,,,"Atlantic/Pacific",,,,,,,0,10,,14,10,53,12,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16048100,"International",,,,,"Pacific",,,,,,,14,,,86,,,,,,,,,,,2.5,,11.5,"FCC",,,,,220,"N"
16048292,"International",,,,,"Pacific",,,,,,,,,,,61,10,29,,,,,,,,,,19.3,"FCC",,,,,400,"N"
16048300,"International",,,,,"Pacific",,,,,,,,,,,37,33,30,,,,,,,,,,19.3,"FCC",,,,,400,"N"
16048313,"International",,,,"Asia","Pacific",,,,,,,,,,,61,,39,,,,,,,,,,19.3,"FCC",,,,,400,"N"
16048326,"International",,,,"Asia","Pacific",,,,,,,,,,,63,,37,,,,,,,,,,19.3,"FCC",,,,,400,"N"
16048492,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,10.5,"FCC",,,,,50,"N"
16048584,"International",,,,"Asia","Pacific",,,,,,,,,42,,26,,32,,,,,,,,,,24,"FCC",,,,,586,"N"
16048597,"International",,,,,"Atlantic/Pacific",,,33,49,2,5,0,2,,1,4,1,3,,,,,,,,,,24,"FCC",,,,,586,"N"
16048605,"International",,,,,"Pacific",46,,,,,,,,,,43,,,11,,,,,,,,,24,"FCC",,,,,586,"N"
16048618,"International",,,,"Asia","Pacific",,,,,,,,,45,,23,,32,,,,,,,,,,24,"FCC",,,,,586,"N"
16048863,"International",,,,"Asia","Pacific",,,,,,,,,,,78,,17,5,,,,,,,,,13.7,"FCC",,,,,102,"N"
16049060,"International",,,,,"Pacific",86,,,,,,,,,,14,,,0,,,,,,,,,16.7,"FCC",,,,,400,"N"
16049073,"International",,,,,"Pacific",86,,,,,,,,,,8,,6,,,,,,,,,,16.7,"FCC",,,,,400,"N"
16049086,"International",,,,,"Atlantic/Pacific",,,,,44,,37,,,8,,11,,,,,,,,,,,16.7,"FCC",,,,,400,"N"
16049099,"International",,,,,"Pacific",,,,,,,20,,,,,12,68,,,,,,,,,,16.7,"FCC",,,,,400,"N"
16049323,"International",,,,"Asia","Pacific",,,,,,,,,,,93,,,7,,,,,,,,,13.7,"FCC",,,,,102,"N"
16049336,"International",,,,,"Atlantic",,,56,1,10,31,,2,,,,,,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049349,"International",,,,,"Atlantic/Pacific",,14,45,27,0,14,,,,,,,,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049352,"International",,,,,"Atlantic/Pacific",,,,,,0,7,1,,10,44,8,30,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049365,"International",,,,,"Atlantic",,,97,,1,,,1,,,,,,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049378,"Regional",,,"East Coast North America","North America","Atlantic",,,100,,2,0,,4,,,,,,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049381,"International",,,,,"Atlantic",,,21,,8,20,,51,,,0,,,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049394,"International",,,,,"Atlantic/Pacific",11,,12,0,41,,3,11,,,10,4,8,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049402,"International",,,,,"Atlantic",,,33,67,,,,,,,,,,,,,,,,,,"Pontoon",19.7,"FCC",,,,,530,"N"
16049499,"International",,,,,"Atlantic",,,,,55,22,,22,,,,,,,,,,,,,,,9.5,"FCC",,,,,180,"N"
16049507,"International",,,,,"Atlantic",,,,,59,41,,,,,,,,,,,,,,,,,9.5,"FCC",,,,,180,"N"
16049510,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,9.5,"FCC",,,,,180,"N"
16049523,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,9.5,"FCC",,,,,180,"N"
16049536,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,,11,"FCC",,,,,100,"N"
16049802,"International",,,,,"Pacific",45,,,,,,,,,,31,,17,8,,,,,,,,,27.2,"FCC",,,,,800,"N"
16049815,"International",,,,,"Atlantic/Pacific",,,41,,10,2,,16,,16,,14,,,,,,,,,,,27.2,"FCC",,,,,800,"N"
16049828,"International",,,,,"Atlantic/Pacific",15,,28,,8,1,0,11,,11,8,9,5,3,,,,,,,,,27.2,"FCC",,,,,800,"N"
16049831,"International",,,,,"Pacific",44,,,,,,,,,,27,,21,8,,,,,,,,,27.2,"FCC",,,,,800,"N"
16049844,"International",,,,,"Atlantic/Pacific",32,,19,,6,1,,9,,10,14,6,3,0,,,,,,,,,27.2,"FCC",,,,,800,"N"
16049936,"International",,,,,"Atlantic/Pacific",,,,,10,,4,,35,,6,10,34,,,,,,,,6,,24.2,"FCC",,,,,500,"N"
16049949,"International",,,,,"Atlantic",,,55,,2,44,,,,,,,,,,,,,,,6,,24.2,"FCC",,,,,500,"N"
16049952,"International",,,,,"Atlantic",,,56,,3,41,,5,,,,,,,,,,,,,6,,24.2,"FCC",,,,,500,"N"
16049965,"International",,,,,"Atlantic/Pacific",,,,,,,0,4,,4,61,16,15,,,,,,,,6,,24.2,"FCC",,,,,500,"N"
16049978,"International",,,,,"Pacific",10,,,,,,,5,,1,39,21,26,3,,,,,,,6,,24.2,"FCC",,,,,500,"N"
16050024,"International",,,,,"Atlantic",,,87,13,,,,,,,,,,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16050037,"International",,,,,"Atlantic",,,,,12,1,,87,,,,,,,,,,,,,,,18.8,"FCC",,,,,400,"N"
16050040,"International",,,,,"Atlantic/Pacific",,,,,0,4,0,3,,4,36,28,26,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16050053,"Regional",,,"Mediterranean / Black Sea","Europe","Atlantic",,,,,,,,100,,,,,,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16050158,"International",,,,"Asia","Pacific",,,,,,,,,,,51,,,49,,,,,,,,,11.2,"FCC",,,,,180,"N"
16050161,"International",,,,,"Pacific",4,,,,,,,,,,88,,6,2,,,,,,,,,11.2,"FCC",,,,,180,"N"
16050174,"International",,,,,"Pacific",,,,,,,,,,,92,1,7,,,,,,,,,,11.2,"FCC",,,,,180,"N"
16050187,"International",,,,"Asia","Pacific",,,,,,,,,,,77,,9,14,,,,,,,,,11.2,"FCC",,,,,180,"N"
16050190,"International",,,,,"Pacific",,5,,,,,,,67,,,,28,,,,,,,,,"Pontoon",11.2,"FCC",,,,,180,"N"
16050208,"International",,,,"Asia","Pacific",,,,,,,,,60,,,,40,,,,,,,,,"Pontoon",11.2,"FCC",,,,,180,"N"
16050503,"International",,,,,"Atlantic/Pacific",12,,16,,3,0,0,3,,3,36,3,23,,,,,,,,,,22.1,"FCC",,,,,330,"N"
16050516,"International",,,,,"Atlantic/Pacific",,,6,1,1,,0,8,,2,49,2,31,,,,,,,,,,22.1,"FCC",,,,,330,"N"
16050529,"International",,,,,"Atlantic/Pacific",43,,10,1,1,23,,22,,,,,,,,,,,,,,,22.1,"FCC",,,,,330,"N"
16050532,"International",,,,,"Atlantic/Pacific",26,,14,3,3,10,4,,,,22,,17,,,,,,,,,,22.1,"FCC",,,,,330,"N"
16051076,"International",,,,,"Pacific",,,,,,,38,,,,13,10,39,,,,,,,,,,19,"FCC",,,,,500,"N"
16051397,"International",,,,,"Pacific",21,,,,,,,0,,8,42,11,11,7,,,,,,,,,19.5,"FCC",,,,,300,"N"
16051405,"International",,,,,"Atlantic/Pacific",,,,,41,,20,,,,17,1,21,,,,,,,,,,19.5,"FCC",,,,,300,"N"
16051418,"International",,,,,"Atlantic/Pacific",,,,,15,,10,,,,31,16,27,,,,,,,,,,19.5,"FCC",,,,,300,"N"
16051421,"International",,,,,"Pacific",,,,,,,,,,,45,11,43,,,,,,,,,,19.5,"FCC",,,,,300,"N"
16051805,"International",,,,,"Atlantic/Pacific",,,,,,,3,24,,13,27,14,20,,,,,,,,,,24.6,"FCC",,,,,500,"N"
16051818,"International",,,,,"Atlantic/Pacific",12,,6,,,,,,,,45,19,17,2,,,,,,,,,24.6,"FCC",,,,,500,"N"
16051821,"International",,,,,"Atlantic",,,57,,1,43,,,,,,,,,,,,,,,,,24.6,"FCC",,,,,500,"N"
16051834,"International",,,,,"Atlantic/Pacific",,,,3,35,,19,,,,21,1,21,,,,,,,,,,24.6,"FCC",,,,,500,"N"
16051847,"International",,,,,"Atlantic",,,78,22,,,,,,,,,,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16051850,"International",,,,,"Atlantic",,,86,14,,,,,,,,,,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16051863,"International",,,,,"Atlantic",,,93,7,,,,,,,,,,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16051876,"International",,,,,"Atlantic/Pacific",,,,,,1,,3,,,7,1,88,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16051889,"International",,,,,"Atlantic",,,,,1,,,99,,,,,,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16052110,"Regional",,,"West Coast North America","North America","Pacific",100,,,,,,,,,,,,,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16052123,"International",,,,,"Pacific",42,,,,,,,,,,50,,8,,,,,,,,,,13.8,"FCC",,,,,377,"N"
16052136,"International",,,,,"Atlantic/Pacific",,,37,11,34,,18,,,,,,,,,,,,,,,,15.89,"FCC",,,,,300,"N"
16052149,"International",,,,,"Atlantic/Pacific",,,37,9,36,,17,,,,,,,,,,,,,,,,15.89,"FCC",,,,,300,"N"
16052152,"International",,,,,"Atlantic/Pacific",,,34,12,34,,19,,,,,,,,,,,,,,,,15.89,"FCC",,,,,300,"N"
16052165,"International",,,,,"Atlantic/Pacific",,,31,9,36,,17,,,7,,0,,,,,,,,,,,15.89,"FCC",,,,,300,"N"
16052178,"International",,,,,"Atlantic/Pacific",9,13,44,3,7,24,,,,,,,,,,,,,,,,,16.56,"FCC",,,,,802,"N"
16052181,"International",,,,,"Atlantic/Pacific",6,13,38,6,8,28,,,,,,,,,,,,,,,,,16.56,"FCC",,,,,802,"N"
16052323,"International",,,,,"Atlantic",,,0,,5,,,95,,,,,,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16052336,"International",,,,"Asia","Pacific",,,,,,,,,,,91,,9,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16052660,"International",,,,"Asia","Pacific",,,,,,,,,60,,10,,30,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16052673,"International",,,,,"Atlantic/Pacific",,,,,11,,4,0,,20,24,18,23,,,,,,,,,,18.8,"FCC",,,,,595,"N"
16052686,"Regional",,,"South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16052699,"International",,,,,"Atlantic",,,40,60,,,,,,,,,,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16052707,"International",,,,,"Atlantic/Pacific",,,36,5,17,1,7,23,,1,3,2,5,,,,,,,,,,18.8,"FCC",,,,,500,"N"
16052710,"International",,,,,"Pacific",22,,,,,,4,,,,47,1,24,3,,,,,,,,,18.8,"FCC",,,,,500,"N"
16052723,"International",,,,,"Atlantic/Pacific",6,,10,,,,2,21,,11,30,7,11,2,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052736,"International",,,,,"Atlantic/Pacific",20,,22,,7,1,4,5,,4,10,6,19,1,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052749,"International",,,,,"Atlantic/Pacific",24,,21,,4,1,1,6,,4,20,4,12,2,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052752,"International",,,,,"Atlantic/Pacific",40,,4,,1,4,0,2,,1,41,1,1,5,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052765,"International",,,,,"Atlantic/Pacific",32,,13,,3,1,1,5,,4,18,4,15,3,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052778,"International",,,,,"Atlantic/Pacific",9,3,,,0,5,1,24,,13,23,8,12,1,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052781,"International",,,,,"Atlantic/Pacific",45,,,,,,0,2,,2,37,1,9,4,,,,,,,,,29.74,"FCC",,,,,800,"N"
16052794,"International",,,,,"Atlantic/Pacific",43,,,,,,0,4,,3,42,1,2,4,,,,,,,,,29.74,"FCC",,,,,800,"N"
16053212,"International",,,,,"Atlantic",,,56,44,,,,,,,,,,,,,,,,,,,11.51,"FCC",,,,,231,"N"
16053225,"International",,,,,"Atlantic",,,80,20,,,,,,,,,,,,,,,,,,,11.51,"FCC",,,,,231,"N"
16053254,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,3,,,,,11.51,"FCC",,,,,249,"N"
16053267,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,3,,,,,11.51,"FCC",,,,,249,"N"
16053270,"Regional",,,"United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,3,,,,,11.51,"FCC",,,,,249,"N"
16054051,"National",,"Papua N. Guinea","South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,9.2,"FCC",,,,,60,"N"
16054064,"National",,"Papua N. Guinea","South East Asia","Asia","Pacific",,,,,,,,,,,,,100,,,,,,,,,,9.2,"FCC",,,,,60,"N"
16055179,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,0,,,,,2.4,,,3,"Pontoon",11.2,"FCC",,,,,180,"N"
16055366,"International",,,,"Asia","Pacific",,,,,,,,,42,,34,,24,,,,,9.2,,,9.4,,24,"FCC",,,,,500,"N"
16056097,"International",,,,,"Pacific",10,,,,,,,,,,62,,28,,,,,,,,,,14,"FCC",,,,,202,"N"
16056105,"International",,,,,"Pacific",7,,,,,,,,,,11,,82,,,,,,,,,,14,"FCC",,,,,202,"N"
16056468,"International",,,,,"Atlantic",,,47,22,29,,,2,,,,,,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16056471,"Regional",,,"East Coast North America","North America","Atlantic",,,100,,,,,,,,,,,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16056484,"International",,,,"Europe","Atlantic",,,,,0,42,,58,,,,,,,,,,,,,,,11.5,"FCC",,,,,220,"N"
16056600,"Regional",,,"East Asia","Asia","Pacific",,,,,,,,,,,100,,,,,,,,,,,"Pontoon",11.2,"FCC",,,,,180,"N"
16056613,"International",,,,"Middle East/ISC","Pacific",,,,,,,,,,98,,2,,,,,,,,,,"Pontoon",11.2,"FCC",,,,,180,"N"
16056626,"International",,,,"Middle East/ISC","Pacific",,,,,,,,,,97,,3,,,,,,,,,,"Pontoon",11.2,"FCC",,,,,180,"N"
16056639,"International",,,,"Middle East/ISC","Pacific",,,,,,,,,,97,,3,,,,,,,,,,"Pontoon",11.2,"FCC",,,,,120,"N"
16057331,"International",,,,,"Atlantic/Pacific",,,42,,0,44,,1,,2,6,5,1,,,,,,,,,,24.6,"FCC",,,,,710,"N"
16057344,"International",,,,,"Atlantic/Pacific",,,35,,12,2,,18,,19,5,14,1,,,,,,,,,,24.6,"FCC",,,,,710,"N"
16057357,"International",,,,,"Pacific",49,,,,,,,,,,38,,,13,,,,,,,,,24.6,"FCC",,,,,710,"N"
16057360,"International",,,,,"Pacific",21,,,,,,,,,3,49,9,12,6,,,,,,,,,24.6,"FCC",,,,,710,"N"
16057731,"International",,,,"Europe","Atlantic",,,,,,98,,2,,,,,,,,,,,,,,,14.2,"FCC",,,,,234,"N"
16057744,"National",,"France","United Kingdom/Continent","Europe","Atlantic",,,,,,100,,,,,,,,,,,,,,,,,11.3,"FCC",,,,,234,"N"
16058246,"International",,,,"Asia","Pacific",,,,,,0,,,,,67,,33,,,,,5.7,,,4.5,,16.4,"FCC",,,,,616,"N"
