"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value","Flag and Footnotes"
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","5,649",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","241,980,517",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","1,573,339",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","157,334",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","4,747,506,488",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","42,061,245",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","4,206,125",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","69,007,463",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","635,773",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","63,577",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","2,935,902,330",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","7,894,736",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","789,474",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","VALUE_IN_EUROS","3,906,400,207",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_100KG","501,755",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_TONS","50,176",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","VALUE_IN_EUROS","1,074,174",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_100KG","3,741",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_TONS","374",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","VALUE_IN_EUROS","14,974,558",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_100KG","10,723",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_TONS","1,072",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","VALUE_IN_EUROS","24,710,800",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG","851,818",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS","85,182",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","679,069",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","160",""
"Sep. 2020","Belgium (incl. Luxembourg 'LU' -> 1998)","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_TONS","16",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","VALUE_IN_EUROS","3,738,650",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_100KG","0",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_TONS","0",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","VALUE_IN_EUROS","554,891,419",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_100KG","8,753,474",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_TONS","875,347",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","VALUE_IN_EUROS","10,898,360",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_100KG","548,063",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_TONS","54,806",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","VALUE_IN_EUROS","363,628,195",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_100KG","2,488,720",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_TONS","248,872",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","VALUE_IN_EUROS","98,054,752",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_100KG","9,569",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_TONS","957",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","VALUE_IN_EUROS","904,355",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_100KG","267",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_TONS","27",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","VALUE_IN_EUROS","20,025,850",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_100KG","1,208,719",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_TONS","120,872",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","VALUE_IN_EUROS","8,449,751",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_100KG","245,057",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_TONS","24,506",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","VALUE_IN_EUROS","1,242,334",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_100KG","1,411",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","141",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","3,509,463",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","111",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","11",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","324,368,455",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","6,038,190",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","603,819",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","54,625,925",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","608,753",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","60,875",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","406,256,294",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","2,066,747",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","206,675",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","VALUE_IN_EUROS","79,184,855",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_100KG","51,052",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_TONS","5,105",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","VALUE_IN_EUROS","740,665",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_100KG","72",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_TONS","7",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","VALUE_IN_EUROS","962,819",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_100KG","0",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_TONS","0",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","VALUE_IN_EUROS","453,062",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG","32,652",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS","3,265",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","29,650",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","323",""
"Sep. 2020","Bulgaria","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_TONS","32",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","VALUE_IN_EUROS","165,659",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_100KG","0",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_TONS","0",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","VALUE_IN_EUROS","4,808,512",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_100KG","13,629",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_TONS","1,363",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","VALUE_IN_EUROS","427,531,598",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_100KG","6,130,661",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_TONS","613,066",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","VALUE_IN_EUROS","2,479,544,317",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_100KG","2,445,278",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_TONS","244,528",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","VALUE_IN_EUROS","132,736,056",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_100KG","13,373",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_TONS","1,337",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","VALUE_IN_EUROS","18,467,892",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_100KG","3,961",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_TONS","396",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","VALUE_IN_EUROS","182,153,539",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_100KG","8,336,384",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_TONS","833,638",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","VALUE_IN_EUROS","251,717",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_100KG","360",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","36",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","341,101",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","0",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","0",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","546,036,685",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","2,639,435",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","263,944",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","532,522,485",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","1,097,583",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","109,758",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","1,551,490,656",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","2,409,965",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","240,997",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","VALUE_IN_EUROS","510,073,893",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_100KG","71,827",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Air","QUANTITY_IN_TONS","7,183",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","VALUE_IN_EUROS","9,004,829",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_100KG","1,965",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Post","QUANTITY_IN_TONS","197",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","VALUE_IN_EUROS","7,063,267",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_100KG","108,530",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Fixed Mechanism","QUANTITY_IN_TONS","10,853",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","VALUE_IN_EUROS","1,804,400",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_100KG","3,985",""
"Sep. 2020","Czechia","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Self Propulsion","QUANTITY_IN_TONS","399",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","VALUE_IN_EUROS","281,649,779",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_100KG","1,716,676",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Unknown","QUANTITY_IN_TONS","171,668",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","VALUE_IN_EUROS","1,175,499,751",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_100KG","16,540,579",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Sea","QUANTITY_IN_TONS","1,654,058",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","VALUE_IN_EUROS","6,582,967",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_100KG","7,546",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Rail","QUANTITY_IN_TONS","755",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","VALUE_IN_EUROS","558,105,080",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_100KG","732,465",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Road","QUANTITY_IN_TONS","73,246",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","VALUE_IN_EUROS","282,472,720",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_100KG","56,761",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Air","QUANTITY_IN_TONS","5,676",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","VALUE_IN_EUROS","1,114,498",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_100KG","46",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Post","QUANTITY_IN_TONS","5",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","VALUE_IN_EUROS","338,887",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_100KG","171",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Fixed Mechanism","QUANTITY_IN_TONS","17",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","VALUE_IN_EUROS",":",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_100KG",":",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Inland Waterway","QUANTITY_IN_TONS",":",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","VALUE_IN_EUROS","62,983,370",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_100KG","1,480,156",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","IMPORT","Self Propulsion","QUANTITY_IN_TONS","148,016",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","VALUE_IN_EUROS","456,139,283",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_100KG","2,502,548",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Unknown","QUANTITY_IN_TONS","250,255",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","VALUE_IN_EUROS","2,087,215,940",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_100KG","9,239,715",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Sea","QUANTITY_IN_TONS","923,972",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","VALUE_IN_EUROS","1,627,426",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_100KG","3,386",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Rail","QUANTITY_IN_TONS","339",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","VALUE_IN_EUROS","670,467,741",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_100KG","1,005,829",""
"Sep. 2020","Denmark","Extra-EU (= 'WORLD' - 'EU_INTRA')","Total","EXPORT","Road","QUANTITY_IN_TONS","100,583",""
