mmsi,year,distance
256557000,2020,65817.5606071949
256557000,2021,59822.88250883669
256562000,2019,43238.97831591964
256562000,2020,47528.50370196998
256562000,2021,55587.96239706874
256566000,2019,52583.30458364822
256566000,2020,61520.89482630044
256566000,2021,64596.14838567376
256588000,2019,63649.58443177119
256588000,2020,53383.411974966526
256588000,2021,50473.2989975363
256608000,2019,59291.80078987777
256608000,2020,52330.31298144162
256608000,2021,54323.224333137274
256610000,2019,59542.92911385745
256610000,2020,62700.294156074524
256610000,2021,41741.79830721766
256613000,2019,43805.29567530751
256613000,2020,63964.915510524064
256613000,2021,69277.95250941813
256621000,2019,41034.60596841574
256621000,2020,48849.31007957831
256621000,2021,49620.75534695387
256624000,2019,58306.58834013343
256624000,2020,53913.50992757082
256624000,2021,53404.008616261184
256630000,2019,55751.96481496096
256630000,2020,54816.05263813771
256630000,2021,65180.4637491107
256631000,2019,58935.4267899096
256631000,2020,57575.49681317806
256631000,2021,62752.70842722058
256638000,2019,52521.517397500575
256638000,2020,45238.03924848139
256638000,2021,47105.364725247025
256643000,2019,59060.147042542696
256643000,2020,58669.305218979716
256643000,2021,63991.883687108755
256662000,2019,47606.83829240501
256662000,2020,46820.87808795273
256662000,2021,61323.31326783076
256668000,2019,61000.440921302885
256668000,2020,63418.736515946686
256668000,2021,69917.8537067771
256672000,2019,40840.56369064748
256672000,2020,48945.0868986249
256672000,2021,48471.23476925492
256675000,2019,52017.636964630336
256675000,2020,49169.80598600209
256675000,2021,45502.76581377536
256682000,2019,39788.83074673265
256682000,2020,44071.61624816805
256682000,2021,42941.93499237299
256683000,2019,57755.727971985936
256683000,2020,31493.85840716958
256683000,2021,53610.85274259746
256713000,2019,43832.04099253565
256713000,2020,42117.251476839185
256713000,2021,47877.883753463626
256724000,2019,49729.973391756415
256724000,2020,45493.97073358297
256724000,2021,49999.33283992112
256738000,2019,2.20285964012146
256738000,2020,2632.610467195511
256738000,2021,14858.262004166842
256739000,2019,14105.092821866274
256739000,2020,11242.069113694131
256739000,2021,23043.336169868708
256761000,2019,32611.885100588202
256761000,2020,41995.62997050583
256761000,2021,40809.65433558822
256772000,2019,64767.37750842422
256772000,2020,63289.218725372106
256772000,2021,63008.58849963546
256785000,2019,34398.56652703695
256785000,2020,61665.63041186333
256785000,2021,46375.69088156521
256786000,2019,58659.618688203394
256786000,2020,50114.209432937205
256786000,2021,60482.808737143874
256794000,2019,62888.252203758806
256794000,2020,51879.45574646443
256794000,2021,58554.62742135674
256797000,2019,36658.45754556917
256797000,2020,44147.17060644925
256797000,2021,35803.423279449344
256806000,2019,64851.78531125188
256806000,2020,72393.84731855989
256806000,2021,69847.54144823551
256818000,2019,60276.58072652668
256818000,2020,57708.036132302135
256818000,2021,51458.23966269195
256819000,2019,43243.248236477375
256819000,2020,67517.93852175772
256819000,2021,67199.51249341667
256820000,2019,42822.52859824151
256820000,2020,50194.64141946286
256820000,2021,57700.368649594486
256828000,2019,77954.78036562353
256828000,2020,68943.40504081547
256828000,2021,68858.43224536628
256829000,2019,49198.73170778155
256829000,2020,36069.12612719089
256829000,2021,47706.855482146144
256848000,2019,70407.99479969591
256848000,2020,52593.246497280896
256848000,2021,73525.88647440821
256860000,2019,42327.87668822706
256860000,2020,61912.02808280289
256860000,2021,47051.44988228008
256879000,2019,36181.30831438303
256879000,2020,48342.24168898165
256879000,2021,62525.87292752415
256889000,2019,50351.74591013789
256889000,2020,48029.99514031038
256889000,2021,53482.079562187195
256892000,2019,48149.6422637105
256892000,2020,46718.16797500476
256892000,2021,58312.75523883104
256900000,2019,51383.72468464449
256900000,2020,55760.543578609824
256900000,2021,55096.77763039991
256908000,2019,38024.9937594682
256908000,2020,21266.034796327353
256908000,2021,28605.847249671817
256910000,2019,30763.75218860805
256910000,2020,21008.694616921246
256910000,2021,27835.29173053801
256913000,2019,56227.579228803515
256913000,2020,57908.12497841753
256913000,2021,58383.95825493336
256919000,2019,54048.05149203539
256919000,2020,55081.63758099824
256919000,2021,45990.516077935696
256924000,2019,80250.12396662682
256924000,2020,68480.38949328661
256924000,2021,71725.4213192612
256936000,2019,60625.69621265307
256936000,2020,56327.770108528435
256936000,2021,59804.37155622244
256944000,2019,52127.00181478262
256944000,2020,52134.99899663031
256944000,2021,61923.66410526633
256971000,2019,66432.59237459302
256971000,2020,43918.92021963
256971000,2021,58357.006097100675
256974000,2019,74401.36058157682
256974000,2020,41263.22859501839
256974000,2021,65447.74370962381
256991000,2019,52055.66544639319
256991000,2020,49345.16493836418
256991000,2021,50914.58964126557
256998000,2019,49706.28893768042
256998000,2020,57047.11790828407
256998000,2021,41801.878760010004
257047370,2019,64242.00134008378
257047370,2020,72623.4621876292
257047370,2021,59848.12775214948
257078470,2019,14907.058449298143
257078470,2020,50334.342799164355
257078470,2021,51087.65276744962
257079810,2019,19037.00006057322
257079810,2020,55774.62230579555
257079810,2021,43320.66706098616
257085720,2019,14272.269757447764
257085720,2020,46071.7460514307
257085720,2021,44709.95343337953
257087080,2019,14990.83230087161
257087080,2020,44237.35241983086
257087080,2021,48154.33161016554
257088990,2019,10048.701868891716
257088990,2020,59315.62730816007
257088990,2021,53713.46852679551
257091890,2020,70525.50669766963
257091890,2021,69687.53959140182
257112000,2019,56029.454652264714
257112000,2020,65785.82153460383
257112000,2021,51305.143318369985
257160000,2019,58981.58434343338
257160000,2020,57979.253215402365
257160000,2021,41768.81628283858
257223000,2019,34973.3578324765
257223000,2020,18163.539235413074
257223000,2021,45346.065074414015
257241000,2019,20648.877039030194
257241000,2020,52514.095675926656
257241000,2021,56450.642202705145
257277000,2019,59640.75672978908
257277000,2020,48428.74068182707
257277000,2021,47915.863465050235
257310000,2019,63488.53409926593
257310000,2020,66280.40012615919
257310000,2021,47866.45304208249
257313000,2019,59514.82340499014
257313000,2020,66003.36028015614
257313000,2021,15051.801720440388
257314000,2019,7680.6248433589935
257316000,2019,41441.07976265997
257316000,2020,63874.151933923364
257316000,2021,46195.05396835692
257321000,2019,58833.702701414004
257321000,2020,48033.45149374008
257321000,2021,60118.508345648646
257323000,2019,53648.20478911698
257323000,2020,38950.88898821175
257323000,2021,47256.22013616562
257325000,2019,56151.73993435502
257325000,2020,42107.09877182543
257325000,2021,46792.92573544383
257328000,2019,58836.23411311209
257328000,2020,66874.5589298904
257328000,2021,61647.08431853354
257329000,2019,60199.026400864124
257329000,2020,63685.45373463631
257329000,2021,60267.58223877102
257350000,2019,61143.81766234338
257350000,2020,57650.59790252149
257350000,2021,58686.93450908363
257365000,2019,60661.204844884574
257365000,2020,58108.98203574121
257365000,2021,50258.62804278731
257394000,2019,61407.75429467112
257394000,2020,51216.84233623743
257394000,2021,61655.626679211855
257407000,2019,45880.96585945785
257407000,2020,58312.33488327265
257407000,2021,54327.673479393125
257424000,2019,63166.01903834194
257424000,2020,64656.50096961856
257424000,2021,60906.30334362388
257427000,2019,58065.42441830039
257427000,2020,48933.580566480756
257427000,2021,56040.34686884284
257457000,2019,71671.74628846347
257457000,2020,66419.53724063933
257457000,2021,52480.51825392246
257497000,2019,5986.600939571857
257497000,2020,66104.70638534427
257497000,2021,41441.87208908796
257502000,2019,830.95166015625
257502000,2020,50537.020303457975
257502000,2021,52150.92164723575
257515000,2020,50991.56937389076
257515000,2021,62117.42000299692
257516000,2020,60610.740929067135
257516000,2021,50444.6568113938
257523000,2019,1445.648482143879
257523000,2020,67841.31005248427
257523000,2021,63958.59997719526
257524000,2020,68094.29801723361
257524000,2021,57080.39916962385
257527000,2020,59767.50443430245
257527000,2021,75368.11518037319
257530000,2020,70502.59593093395
257530000,2021,67318.45829311013
257532000,2019,56891.65503581613
257532000,2020,57581.794227167964
257532000,2021,51900.54869018495
257534000,2020,56963.33240594342
257534000,2021,56523.91581684351
257535000,2020,65653.84646502137
257535000,2021,71039.98163712025
257536000,2020,61222.95369231701
257536000,2021,81500.86938992888
257548000,2020,60928.431711476296
257548000,2021,68412.80476358533
257556000,2019,56257.55016234517
257556000,2020,46155.795507237315
257556000,2021,42892.31259590387
257593000,2019,48910.70070154965
257593000,2020,51269.714660309255
257593000,2021,55000.419869467616
257596000,2020,34696.42806327343
257596000,2021,48309.86514031887
257615000,2019,56791.79095849395
257615000,2020,52425.85015703738
257615000,2021,62308.8575168252
257620000,2020,36366.79107521474
257620000,2021,69276.98571550846
257654000,2019,53726.94689721987
257654000,2020,57820.74456196651
257654000,2021,62074.03883713484
257661000,2019,73396.43452271819
257661000,2020,67366.15148423612
257661000,2021,50043.76061198115
257771000,2019,57543.00080400705
257771000,2020,46923.11301854998
257771000,2021,62415.692364647985
257774000,2021,20040.758273154497
257790000,2021,24592.437507092953
257791000,2021,21828.294207811356
257795000,2019,52760.46368884109
257795000,2020,45339.08934466541
257795000,2021,30209.553694546223
257798000,2021,23428.78965457529
257801000,2019,48680.20930407941
257801000,2020,40435.66646911204
257801000,2021,59834.40571516752
257807000,2019,52299.649413459
257807000,2020,40162.03702136874
257807000,2021,41459.37003584951
257809000,2021,12417.34239768982
257818000,2021,15938.877648711205
257831000,2021,6864.038397550583
257842000,2019,72886.83299006522
257842000,2020,76754.9198375009
257842000,2021,70739.28980997205
257844000,2019,78620.65788647532
257844000,2020,64659.22246734053
257844000,2021,64119.41121870279
257854000,2019,66241.15135888755
257854000,2020,60729.763228256255
257854000,2021,60203.6009362638
257862000,2019,66951.19808936492
257862000,2020,65480.82477800548
257862000,2021,61791.49028636515
257881000,2019,48672.608061648905
257881000,2020,49090.58922769129
257881000,2021,54153.95049508661
257891000,2019,49989.80166308954
257891000,2020,49949.110665649176
257891000,2021,48529.34388880432
257902000,2019,44757.34145024419
257902000,2020,61023.84217231348
257902000,2021,67455.17216901481
257972000,2019,51057.915489688516
257972000,2020,49787.61665003002
257972000,2021,58608.867808550596
258002000,2021,19382.856070645154
258005000,2019,69606.46589220315
258005000,2020,76050.53174497187
258005000,2021,57236.06087169051
258007000,2019,69983.73985615
258007000,2020,77865.21873940527
258007000,2021,52986.343371510506
258008000,2019,77114.49384662509
258008000,2020,70050.72409945726
258008000,2021,68143.94622243941
258009000,2019,68095.30303877592
258009000,2020,69527.2371429056
258009000,2021,60458.924281835556
258011000,2019,66811.73212850094
258011000,2020,72663.19897331297
258011000,2021,76289.2022998035
258014000,2019,75359.4058566764
258014000,2020,72095.19869340956
258014000,2021,62878.191768445075
258075000,2019,59141.5973046422
258075000,2020,55327.51754696667
258075000,2021,44077.23854326084
258097000,2019,41918.27570588887
258097000,2020,52045.998721174896
258097000,2021,52306.663557335734
258102000,2019,55247.764321520925
258102000,2020,55851.162215813994
258102000,2021,57785.37675303966
258251000,2019,49519.30683773756
258251000,2020,53658.336367584765
258251000,2021,62266.44137826562
258288000,2019,43631.075706377625
258288000,2020,47495.304711565375
258288000,2021,45288.02291738987
258297000,2019,46697.04314766079
258297000,2020,52337.78552231565
258297000,2021,57492.894092828035
258491000,2019,51207.61672884226
258491000,2020,59801.07662677765
258491000,2021,39243.92767752521
258731000,2019,59549.68046708591
258731000,2020,55646.05338122696
258731000,2021,45508.26658450067
258734000,2019,69761.67249164358
258734000,2020,61347.11460442841
258734000,2021,57987.38703778386
258775000,2019,45528.486270576715
258775000,2020,50544.0596241802
258775000,2021,53013.883414804935
258868000,2019,49920.709993451834
258868000,2020,37275.648125097156
258868000,2021,33196.582575812936
258954000,2019,65207.44320228696
258954000,2020,70829.45884528756
258954000,2021,59170.25329338014
258964000,2019,57565.81516525149
258964000,2020,79371.10275232792
258964000,2021,62332.82183176279
258972000,2019,36898.842065647244
259005000,2019,55649.4927200824
259005000,2020,55080.3954230845
259005000,2021,63941.66038118303
259093000,2019,58891.64206508547
259093000,2020,46392.98988709226
259093000,2021,40632.357810884714
259099000,2019,58992.00511166453
259099000,2020,56057.685386065394
259099000,2021,47481.503503873944
259303000,2019,63608.49160528183
259303000,2020,64981.25812155008
259303000,2021,55393.89907568693
259545000,2019,50888.44741089642
259545000,2020,48680.90467122942
259545000,2021,44851.42770512402
259701000,2019,46299.14495535195
259701000,2020,56461.39865040779
259701000,2021,46071.96444016695
259705000,2019,52377.726062610745
259705000,2020,60742.221467114985
259705000,2021,58061.25267340243
259725000,2019,57599.63331398368
259725000,2020,57363.28846246004
259725000,2021,58133.44419282675
259732000,2019,61705.33844168112
259732000,2020,51240.79337668419
259732000,2021,58303.58671590127
259741000,2019,37753.64102783799
259741000,2020,60227.93758639693
259741000,2021,48559.88014060259
259767000,2019,58842.4811026603
259767000,2020,61994.10996436328
259767000,2021,58449.55735318363
259776000,2019,67025.86332002655
259776000,2020,65001.02701487392
259776000,2021,56906.55472456664
259794000,2019,60016.6597649008
259794000,2020,49423.98813929409
